Date,Region,Total_State_Infections,XFG.1.1,XFG.23.1.3,XFG.6,BA.3.2,XFG.14.1,XFG,RV.1,Other,PQ.2.8.1,PQ.17,NB.1.8.1,LF.7.9,XFZ,XFV,XFG.2.5.1,XFG.10.4,LF.7,XFY,XFC,PQ.2.1.6,PQ.17.11,NW.1,KP.3.1.1,XFG.1,XEC,MC.1,LP.8.1,KP.3,JN.1,JN.1.7,B.1.1.529,XDV.1,PA.1,BA.5,BA.2,XEC.4,XBB.1.5,XBB.1.16,JN.1.16.1,MC.10.1,LF.7.7.2,LF.7.7.1,LF.7.2.1,KP.1.1.3,JN.1.16,XEK,MC.28.1,HV.1,EG.5,XEQ,LB.1.3.1,KP.2.3,JN.1.18,BQ.1,LF.3.1,KS.1,LB.1,KP.1.1,MC.19,KP.2,JN.1.11.1,LP.1,JN.1.18.6,GK.1.1,KV.2,JN.1.13,HF.1,XBB.1.16.15,KP.2.15,CH.1.1,BA.4.6,KP.4.1,JN.1.8.1,JN.1.32,JG.3,BF.7,XBB.1.9.1,XBB.1.16.11,KW.1.1,KQ.1,KP.1.2,JN.1.13.1,XDP,BA.2.86,BA.2.12.1,XBB.1.5.68,JN.1.4.3,EG.5.1.8,BQ.1.1,BA.1.1,XBB.2.3,XBB.1.16.6,XBB,JF.1,GE.1,XBB.1.16.1,HK.3,FL.1.5.1,XBB.1.16.17,JD.1.1,GK.2,BA.5.2.6,XBB.1.5.70,XBB.1.9.2,XBB.1.5.72,XBB.1.5.10,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.5.59,XBB.1.5.1,FD.1.1,BF.11,FE.1.1,BA.2.75,EU.1.1,BA.4,FD.2,B.1.617.2,BN.1,BA.2.75.2
2025-04-04,US,200155,0,0,0,0,0,1425,0,1315,0,0,589,1535,0,0,0,0,3321,0,2398,0,0,1421,9015,0,34508,2344,101646,2902,460,98,89,92,1950,110,61,3484,114,117,341,7782,3400,2989,1214,602,297,1882,1604,96,41,3483,6259,109,40,117,56,131,63,110,299,191,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05,US,195241,0,0,0,0,0,1454,0,1288,0,0,598,1539,0,0,0,0,3232,0,2422,0,0,1416,8597,0,32872,2204,100168,2791,445,96,84,92,1897,107,61,3379,112,115,329,7517,3381,2959,1180,578,268,1813,1541,96,40,3352,6082,107,39,115,55,130,62,107,284,184,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06,US,191454,0,0,0,0,0,1490,0,1269,0,0,610,1550,0,0,0,0,3162,0,2456,0,0,1418,8237,0,31461,2081,99223,2698,431,95,78,93,1854,105,60,3294,110,113,320,7298,3378,2945,1153,557,241,1755,1487,96,39,3242,5942,106,38,113,55,129,61,105,272,179,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07,US,187883,0,0,0,0,0,1524,0,1251,0,0,621,1561,0,0,0,0,3096,0,2490,0,0,1421,7893,0,30116,1964,98351,2609,419,94,73,94,1814,103,60,3214,109,112,311,7090,3377,2933,1127,538,215,1700,1435,97,38,3138,5808,105,38,111,54,129,60,102,260,174,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08,US,183015,0,0,0,0,0,1546,0,1224,0,0,627,1559,0,0,0,0,3009,0,2503,0,0,1413,7504,0,28597,1836,96757,2505,403,93,68,93,1761,101,60,3112,106,109,299,6837,3350,2899,1094,515,188,1634,1375,96,37,3014,5636,104,37,108,54,127,59,99,246,168,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09,US,179617,0,0,0,0,0,1577,0,1206,0,0,637,1568,0,0,0,0,2947,0,2532,0,0,1414,7183,0,27341,1727,95896,2421,392,92,63,94,1723,99,59,3036,105,108,291,6642,3347,2885,1069,497,165,1583,1327,97,36,2916,5510,103,37,107,53,126,59,97,235,164,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-10,US,177585,0,0,0,0,0,1618,0,1198,0,0,652,1588,0,0,0,0,2907,0,2579,0,0,1426,6922,0,26315,1633,95736,2358,383,92,59,95,1698,98,60,2984,104,107,285,6499,3367,2893,1053,482,143,1544,1290,98,36,2841,5427,103,36,106,53,127,59,96,225,160,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-11,US,175068,0,0,0,0,0,1653,0,1186,0,0,664,1603,0,0,0,0,2859,0,2617,0,0,1433,6647,0,25235,1537,95291,2289,373,91,55,96,1669,97,60,2925,103,106,278,6340,3377,2892,1035,467,121,1501,1250,99,35,2760,5329,102,36,105,53,126,58,94,216,157,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-12,US,172295,0,0,0,0,0,1684,0,1172,0,0,674,1614,0,0,0,0,2807,0,2648,0,0,1437,6368,0,24140,1440,94679,2217,363,91,51,97,1637,95,59,2861,102,105,270,6174,3380,2885,1014,451,99,1457,1208,99,35,2676,5225,102,36,103,53,126,58,92,206,153,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-13,US,172742,0,0,0,0,0,1843,0,1241,0,0,871,1639,0,0,0,0,2807,0,2731,0,0,1447,6317,0,23876,1407,95464,2206,373,92,53,104,1694,96,61,2880,103,106,266,6127,3314,2875,1035,440,99,1445,1205,99,35,2664,5145,102,36,104,59,130,59,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-14,US,174536,0,0,0,0,0,2015,0,1317,0,0,1075,1674,0,0,0,0,2822,0,2830,0,0,1465,6298,0,23735,1382,96771,2206,384,94,55,113,1760,97,62,2916,104,107,262,6112,3265,2881,1062,432,99,1441,1209,99,35,2667,5092,102,37,105,66,135,61,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15,US,177014,0,0,0,0,0,2198,0,1399,0,0,1289,1715,0,0,0,0,2847,0,2942,0,0,1489,6303,0,23678,1360,98465,2214,397,96,57,122,1834,99,64,2962,106,109,260,6120,3227,2897,1093,425,99,1442,1217,100,36,2679,5056,103,37,107,74,141,62,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16,US,179693,0,0,0,0,0,2388,0,1486,0,0,1509,1759,0,0,0,0,2875,0,3059,0,0,1515,6312,0,23636,1340,100281,2225,411,98,59,131,1912,100,66,3013,107,111,257,6132,3190,2916,1126,417,99,1444,1226,101,36,2693,5023,105,38,109,81,147,64,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17,US,182522,0,0,0,0,0,2585,0,1575,0,0,1737,1805,0,0,0,0,2905,0,3180,0,0,1542,6323,0,23602,1319,102190,2236,425,100,62,141,1993,102,68,3065,109,113,255,6146,3153,2937,1161,410,100,1447,1236,102,37,2709,4991,106,39,111,89,153,66,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18,US,186075,0,0,0,0,0,2797,0,1673,0,0,1979,1859,0,0,0,0,2946,0,3317,0,0,1576,6357,0,23647,1301,104516,2255,442,103,65,152,2084,104,70,3131,112,116,253,6182,3126,2968,1200,404,100,1455,1251,103,37,2735,4974,107,40,114,97,160,68,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19,US,189274,0,0,0,0,0,3010,0,1770,0,0,2225,1909,0,0,0,0,2981,0,3451,0,0,1606,6375,0,23633,1280,106655,2269,457,106,67,162,2172,106,72,3190,114,119,251,6204,3089,2993,1238,397,101,1459,1263,104,38,2755,4944,109,41,116,106,167,70,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-20,US,190212,0,0,0,0,0,3191,0,1847,0,0,2449,1938,0,0,0,0,2979,0,3545,0,0,1618,6315,0,23327,1243,107528,2256,468,107,69,171,2236,107,73,3212,115,120,246,6149,3014,2982,1262,385,100,1446,1260,104,38,2741,4853,109,41,117,113,172,71,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21,US,190089,0,0,0,0,0,3355,0,1915,0,0,2659,1955,0,0,0,0,2962,0,3619,0,0,1620,6220,0,22889,1198,107802,2230,476,108,71,179,2287,107,74,3215,115,120,239,6060,2921,2953,1278,370,99,1424,1249,103,38,2711,4734,108,41,117,120,176,72,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22,US,189457,0,0,0,0,0,3509,0,1977,0,0,2862,1968,0,0,0,0,2936,0,3683,0,0,1618,6109,0,22392,1150,107786,2198,482,109,72,186,2333,106,75,3210,114,120,231,5955,2821,2917,1292,355,98,1398,1235,102,38,2675,4603,107,41,117,126,179,73,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23,US,187892,0,0,0,0,0,3643,0,2028,0,0,3048,1970,0,0,0,0,2896,0,3728,0,0,1608,5968,0,21790,1097,107235,2155,486,109,73,193,2366,106,75,3189,114,120,223,5822,2709,2867,1298,338,96,1366,1216,100,38,2626,4450,106,41,116,132,182,73,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24,US,185474,0,0,0,0,0,3758,0,2069,0,0,3216,1963,0,0,0,0,2843,0,3755,0,0,1591,5802,0,21098,1041,106190,2103,488,108,74,198,2387,104,75,3154,113,119,213,5664,2585,2805,1298,320,93,1328,1190,98,37,2565,4280,104,41,115,137,184,73,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25,US,182304,0,0,0,0,0,3852,0,2100,0,0,3365,1948,0,0,0,0,2779,0,3764,0,0,1567,5615,0,20332,981,104704,2044,488,107,74,202,2397,103,75,3106,111,117,203,5485,2454,2732,1293,300,91,1286,1161,96,36,2495,4096,102,40,113,141,184,73,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26,US,178004,0,0,0,0,0,3916,0,2114,0,0,3484,1920,0,0,0,0,2699,0,3747,0,0,1533,5398,0,19457,917,102556,1972,484,105,73,205,2390,100,74,3038,108,115,192,5276,2312,2643,1279,280,87,1236,1124,93,36,2410,3891,99,39,111,144,184,72,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-27,US,170763,0,0,0,0,0,3906,0,2090,0,0,3533,1859,0,0,0,0,2575,0,3664,0,0,1474,5096,0,18287,840,98692,1870,471,102,72,204,2340,96,72,2919,104,110,178,4985,2136,2511,1242,256,83,1167,1070,88,34,2287,3629,94,38,107,145,180,69,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28,US,164552,0,0,0,0,0,3907,0,2073,0,0,3588,1808,0,0,0,0,2467,0,3597,0,0,1423,4832,0,17257,772,95399,1781,461,99,71,203,2300,93,70,2818,101,107,166,4730,1980,2397,1212,234,79,1107,1023,85,33,2180,3397,90,37,103,145,177,68,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,US,159477,0,0,0,0,0,3925,0,2067,0,0,3655,1768,0,0,0,0,2378,0,3550,0,0,1382,4607,0,16371,711,92745,1705,454,97,70,204,2274,90,69,2736,98,104,155,4513,1843,2301,1189,215,75,1055,983,81,32,2090,3195,87,36,100,146,175,66,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,US,155929,0,0,0,0,0,3973,0,2077,0,0,3748,1744,0,0,0,0,2312,0,3533,0,0,1354,4429,0,15661,660,90963,1647,451,95,69,206,2267,88,68,2680,96,102,146,4343,1728,2229,1177,199,73,1015,953,79,31,2021,3029,85,35,98,149,174,66,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,US,153992,0,0,0,0,0,4057,0,2106,0,0,3873,1737,0,0,0,0,2270,0,3552,0,0,1340,4301,0,15125,616,90111,1607,452,95,70,210,2281,87,68,2651,95,101,139,4220,1634,2180,1176,185,71,985,934,77,31,1974,2898,83,35,97,152,176,65,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,US,153650,0,0,0,0,0,4182,0,2157,0,0,4035,1749,0,0,0,0,2253,0,3605,0,0,1340,4218,0,14751,579,90187,1583,457,95,71,215,2319,87,68,2650,95,101,134,4142,1557,2154,1188,173,70,966,924,77,31,1947,2798,83,35,97,158,178,66,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,US,153805,0,0,0,0,0,4320,0,2215,0,0,4211,1766,0,0,0,0,2242,0,3671,0,0,1344,4148,0,14425,545,90555,1565,464,96,72,222,2364,87,69,2657,95,102,128,4077,1485,2135,1203,161,69,950,917,76,31,1927,2707,83,35,98,163,182,67,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,US,154503,0,0,0,0,0,4474,0,2280,0,0,4402,1789,0,0,0,0,2239,0,3750,0,0,1353,4093,0,14148,512,91244,1552,473,97,74,230,2417,88,70,2674,96,103,123,4027,1419,2123,1223,151,68,938,913,76,31,1913,2626,82,35,98,170,186,68,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,US,155285,0,0,0,0,0,4631,0,2348,0,0,4597,1814,0,0,0,0,2238,0,3831,0,0,1362,4040,0,13876,479,91986,1540,482,98,76,237,2473,89,71,2692,96,104,119,3978,1352,2112,1243,140,68,926,910,75,31,1901,2545,83,36,99,176,190,69,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,US,156750,0,0,0,0,0,4811,0,2426,0,0,4815,1846,0,0,0,0,2246,0,3930,0,0,1378,4003,0,13660,447,93136,1534,493,100,77,246,2539,89,73,2722,97,105,114,3945,1290,2111,1269,129,67,917,911,76,31,1896,2473,83,36,100,183,195,70,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,US,157741,0,0,0,0,0,4978,0,2498,0,0,5021,1874,0,0,0,0,2247,0,4018,0,0,1389,3953,0,13397,414,94009,1523,503,101,79,254,2599,90,74,2744,98,106,109,3900,1224,2102,1291,118,67,906,908,75,31,1885,2393,83,37,101,190,200,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-08,US,158254,0,0,0,0,0,5131,0,2563,0,0,5213,1896,0,0,0,0,2241,0,4095,0,0,1397,3890,0,13090,379,94599,1508,512,102,81,262,2652,91,75,2757,99,107,104,3842,1153,2087,1310,107,66,892,903,75,31,1868,2305,83,37,102,196,204,72,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-09,US,159378,0,0,0,0,0,5306,0,2639,0,0,5427,1925,0,0,0,0,2244,0,4188,0,0,1409,3841,0,12831,345,95558,1498,522,104,83,270,2715,91,76,2782,100,108,99,3798,1085,2080,1334,96,66,881,902,75,31,1859,2225,83,37,103,203,209,74,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-10,US,159908,0,0,0,0,0,5458,0,2703,0,70,5618,1946,0,0,0,0,2236,0,4262,65,0,1416,3775,0,12509,309,96082,1481,530,105,84,278,2765,92,77,2794,100,109,94,3736,1012,2063,1352,84,65,865,896,75,32,1840,2133,83,38,103,210,213,75,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-11,US,157918,0,0,0,0,0,5892,0,2687,0,89,6012,1951,0,0,0,0,2189,0,4242,79,0,1434,3651,0,12174,312,94440,1447,532,103,84,281,2719,91,78,2722,99,108,94,3602,1002,2035,1308,83,65,831,862,74,31,1808,2076,81,37,103,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-12,US,155851,0,0,0,0,0,6306,0,2667,0,107,6386,1952,0,0,0,0,2139,0,4215,92,0,1449,3525,0,11825,314,92674,1411,533,101,84,284,2670,90,78,2648,98,107,94,3465,991,2004,1263,81,64,796,828,72,31,1774,2016,80,37,101,202,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-13,US,153083,0,0,0,0,0,6675,0,2635,0,125,6717,1944,0,0,0,0,2080,0,4168,104,0,1457,3385,0,11429,315,90508,1369,531,99,83,285,2608,88,77,2562,96,105,94,3315,975,1964,1213,80,64,757,791,71,30,1733,1949,78,36,100,197,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-14,US,151070,0,0,0,0,0,7063,0,2615,0,142,7067,1945,0,0,0,0,2032,0,4140,116,0,1471,3264,0,11095,317,88804,1335,531,97,83,288,2560,87,77,2491,95,104,94,3184,963,1934,1170,78,63,724,758,70,30,1700,1891,77,36,99,193,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-15,US,149918,0,0,0,0,0,7480,0,2610,0,160,7448,1956,0,0,0,0,1996,0,4136,129,0,1492,3164,0,10829,321,87618,1308,534,95,83,292,2527,86,78,2435,95,104,95,3073,958,1915,1134,77,63,695,730,69,29,1677,1846,76,36,98,191,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-16,US,148819,0,0,0,0,0,7893,0,2605,0,178,7825,1968,0,0,0,0,1962,0,4133,141,0,1514,3066,0,10569,325,86471,1282,538,94,84,296,2495,86,78,2380,94,103,95,2965,952,1897,1099,76,63,667,703,69,29,1654,1801,75,36,98,188,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-17,US,147283,0,0,0,0,0,8275,0,2593,0,194,8171,1973,0,0,0,0,1921,0,4117,153,0,1530,2960,0,10281,327,85078,1253,539,93,84,299,2456,85,78,2319,93,103,96,2849,944,1873,1061,75,63,637,674,68,29,1627,1752,74,36,97,185,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-18,US,148807,0,0,0,0,0,8828,0,2635,0,215,8687,2019,0,0,0,0,1921,0,4187,168,0,1579,2915,0,10207,337,85454,1250,552,93,85,309,2468,86,80,2306,94,104,98,2793,955,1889,1046,75,64,620,659,68,29,1634,1739,74,36,98,186,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-19,US,151012,0,0,0,0,0,9433,0,2688,0,237,9253,2075,0,0,0,0,1929,0,4276,184,0,1635,2883,0,10175,348,86208,1252,568,94,87,320,2491,87,83,2303,96,106,101,2747,971,1912,1034,76,65,606,646,69,30,1648,1733,75,37,100,187,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-20,US,152753,0,0,0,0,0,10021,0,2734,0,259,9802,2126,0,0,0,0,1930,0,4353,200,0,1687,2839,0,10107,358,86684,1250,582,94,89,330,2506,89,85,2291,97,108,103,2691,984,1930,1019,77,66,589,631,70,30,1657,1722,75,37,101,188,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
