Date,Region,Total_State_Infections,SW.2,XFZ,RV.1,RW.1.1,PJ.2.1,XFG.6,XFG,BA.3.2,XFG.1.1,RK.1,Other,NB.1.8.1,LF.7.9,XFG.14.1,SB.1.1,RF.5.4,XFG.2.5.1,PQ.2.8.1,PQ.2.1.6,PQ.17,XFG.23.1.3,LF.7,NW.1,XFC,PQ.17.11,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,JN.1.16.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,BA.2.12.1,EU.1.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2
2025-03-22,CO,887,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,5,3,4,0,53,0,0,0,2,0,23,281,3,2,5,0,2,3,18,280,9,15,58,4,5,38,6,15,11,3,26,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-23,CO,911,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,5,4,4,0,53,0,0,0,2,0,23,294,3,2,5,0,2,3,18,285,9,15,58,4,6,38,7,15,11,3,26,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-24,CO,943,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,5,4,5,0,54,0,0,0,2,0,23,310,3,2,5,0,2,3,18,293,9,15,58,4,6,38,8,15,11,4,27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-25,CO,982,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,5,4,5,0,56,0,0,0,3,0,23,330,3,2,5,0,2,3,19,303,9,16,59,5,7,38,9,16,11,4,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-26,CO,1026,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,5,4,6,0,58,0,0,0,3,0,24,351,3,2,5,0,2,4,19,314,9,16,60,5,7,39,10,17,11,4,30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-27,CO,1075,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,6,4,6,0,60,0,0,0,3,0,24,374,3,2,6,0,2,4,19,327,9,17,61,5,8,39,12,17,11,5,31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28,CO,1127,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,6,4,7,0,62,0,0,0,3,0,25,400,3,2,6,0,2,4,20,340,9,18,62,5,9,39,13,18,11,5,32,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29,CO,1157,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,6,5,8,0,63,0,0,0,3,0,24,417,3,2,6,0,2,5,20,346,9,18,62,6,9,39,14,18,11,6,33,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30,CO,1153,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,6,5,8,0,61,0,0,0,3,0,24,424,3,2,6,0,2,5,19,342,9,18,59,6,10,37,15,18,11,6,33,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-31,CO,1121,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,6,5,8,0,59,0,0,0,3,0,22,419,3,2,6,0,2,5,18,330,8,18,56,5,10,34,15,18,10,6,32,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-01,CO,1082,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,5,4,8,0,56,0,0,0,3,0,21,411,3,2,6,0,2,5,17,316,8,17,52,5,10,32,16,17,9,6,31,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02,CO,1036,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,5,4,8,0,53,0,0,0,3,0,19,400,3,2,5,0,2,5,16,300,7,16,48,5,10,29,16,16,9,6,29,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,CO,982,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,5,4,8,0,49,0,0,0,3,0,18,385,3,2,5,0,2,5,15,282,6,15,44,5,9,26,16,15,8,6,27,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04,CO,929,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,5,4,8,0,46,0,0,0,3,0,16,370,3,2,5,0,2,5,14,265,6,14,40,4,9,23,16,14,7,5,26,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05,CO,890,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,4,4,8,0,44,0,0,0,3,0,15,360,3,2,5,0,2,4,13,252,5,14,37,4,9,21,16,13,6,5,25,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06,CO,878,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,4,4,8,0,42,0,0,0,3,0,14,361,3,2,5,0,2,5,12,246,5,13,35,4,9,20,16,13,6,5,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07,CO,874,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,4,4,8,0,41,0,0,0,3,0,14,364,2,2,5,0,2,5,12,243,5,13,33,4,9,18,16,13,6,6,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08,CO,860,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,4,4,8,0,40,0,0,0,3,0,13,364,2,2,4,0,2,5,11,238,4,13,31,4,9,17,17,13,5,6,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09,CO,839,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,4,4,8,0,39,0,0,0,3,0,12,360,2,2,4,0,2,5,10,230,4,12,29,4,9,15,17,12,5,6,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-10,CO,810,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,4,3,8,0,37,0,0,0,3,0,11,353,2,2,4,0,2,5,10,220,4,12,27,4,9,14,17,12,4,6,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-11,CO,774,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,4,3,8,0,34,0,0,0,3,0,10,342,2,1,4,0,2,5,9,208,3,11,24,4,9,12,17,11,4,5,21,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-12,CO,734,0,0,0,0,0,0,3,0,0,0,7,3,3,0,0,0,0,0,0,0,0,3,3,8,0,32,0,0,0,3,0,9,326,2,1,4,0,2,4,8,194,3,11,22,3,9,10,16,11,3,5,20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-13,CO,692,0,0,0,0,0,0,3,0,0,0,6,3,3,0,0,0,0,0,0,0,0,3,3,8,0,31,0,0,0,3,0,9,324,2,1,4,0,2,4,8,185,3,10,21,3,9,10,15,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-14,CO,665,0,0,0,0,0,0,3,0,0,0,6,4,3,0,0,0,0,0,0,0,0,3,3,7,0,30,0,0,0,3,0,9,316,2,1,4,0,1,4,7,173,3,10,20,3,8,9,14,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15,CO,666,0,0,0,0,0,0,3,0,0,0,6,4,3,0,0,0,0,0,0,0,0,3,3,7,0,29,0,0,0,3,0,9,322,2,1,4,0,1,4,7,169,4,10,20,3,8,9,14,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16,CO,691,0,0,0,0,0,0,3,0,0,0,6,5,3,0,0,0,0,0,0,0,0,3,3,8,0,30,0,0,0,3,0,9,339,2,1,4,0,2,5,8,170,4,10,20,3,9,9,14,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17,CO,742,0,0,0,0,0,0,3,0,0,0,7,6,3,0,0,0,0,0,0,0,0,3,3,8,0,32,0,0,0,3,0,10,369,2,1,4,0,2,5,8,178,5,10,21,4,9,10,15,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18,CO,805,0,0,0,0,0,0,4,0,0,0,7,7,4,0,0,0,0,0,0,0,0,4,4,9,0,35,0,0,0,3,0,11,407,2,2,4,0,2,6,9,187,5,11,23,4,10,10,15,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19,CO,857,0,0,0,0,0,0,4,0,0,0,8,8,4,0,0,0,0,0,0,0,0,4,4,9,0,37,0,0,0,4,0,12,440,2,2,5,0,2,6,9,194,6,12,24,4,11,10,16,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-20,CO,897,0,0,0,0,0,0,4,0,0,0,8,9,4,0,0,0,0,0,0,0,0,4,4,10,0,38,0,0,0,4,0,13,467,2,2,5,0,2,7,10,196,7,12,25,4,12,11,16,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21,CO,924,0,0,0,0,0,0,5,0,0,0,8,10,4,0,0,0,0,0,0,0,0,4,4,10,0,39,0,0,0,4,0,14,488,3,2,5,0,2,7,10,196,7,12,25,5,12,11,16,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22,CO,933,0,0,0,0,0,0,5,0,0,0,8,11,4,0,0,0,0,0,0,0,0,4,4,10,0,39,0,0,0,4,0,14,500,3,2,5,0,2,7,10,192,8,12,25,5,12,10,15,11,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23,CO,928,0,0,0,0,0,0,5,0,0,0,8,12,4,0,0,0,0,0,0,0,0,4,4,10,0,39,0,0,0,4,0,14,504,3,2,5,0,2,7,10,184,8,12,24,5,12,10,15,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24,CO,909,0,0,0,0,0,0,5,0,0,0,8,12,4,0,0,0,0,0,0,0,0,4,4,10,0,38,0,0,0,4,0,14,500,2,2,5,0,2,7,9,174,8,11,23,4,12,10,14,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25,CO,882,0,0,0,0,0,0,5,0,0,0,8,13,4,0,0,0,0,0,0,0,0,4,4,9,0,36,0,0,0,4,0,14,492,2,2,5,0,2,7,9,163,8,11,22,4,12,9,13,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26,CO,869,0,0,0,0,0,0,5,0,0,0,8,13,4,0,0,0,0,0,0,0,0,4,4,9,0,36,0,0,0,4,0,14,492,2,2,5,0,2,7,9,155,9,10,22,4,12,9,12,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-27,CO,868,0,0,0,0,0,0,5,0,0,0,8,14,4,0,0,0,0,0,0,0,0,4,4,9,0,35,0,0,0,4,0,14,498,2,2,5,0,2,7,9,149,9,10,21,4,12,8,12,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28,CO,873,0,0,0,0,0,0,5,0,0,0,8,15,4,0,0,0,0,0,0,0,0,4,4,9,0,35,0,0,0,4,0,14,507,2,2,5,0,2,7,9,144,9,10,21,4,12,8,11,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,CO,884,0,0,0,0,0,0,6,0,0,0,8,16,4,0,0,0,0,0,0,0,0,4,4,9,0,36,0,0,0,4,0,15,520,2,2,5,0,2,8,9,140,10,10,21,4,12,8,11,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,CO,901,0,0,0,0,0,0,6,0,0,0,8,17,4,0,0,0,0,0,0,0,0,4,4,9,0,36,0,0,0,4,0,15,536,2,2,5,0,2,8,9,136,10,10,21,4,12,8,10,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,CO,925,0,0,0,0,0,0,6,0,0,0,8,18,4,0,0,0,0,0,0,0,0,4,5,10,0,37,0,0,0,4,0,16,557,2,2,5,0,2,8,9,134,11,10,21,5,13,7,10,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,CO,966,0,0,0,0,0,0,6,0,0,0,8,19,5,0,0,0,0,0,0,0,0,5,5,10,0,38,0,0,0,4,0,17,589,3,2,5,0,2,9,9,133,12,10,22,5,13,8,10,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,CO,1000,0,0,0,0,0,0,7,0,0,0,8,21,5,0,0,0,0,0,0,0,0,5,5,10,0,39,0,0,0,5,0,17,617,3,2,5,0,2,9,10,131,13,11,22,5,14,7,10,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,CO,1027,0,0,0,0,0,0,7,0,0,0,9,22,5,0,0,0,0,0,0,0,0,5,5,11,0,40,0,0,0,5,0,18,641,3,2,5,0,2,9,10,128,13,11,22,5,14,7,9,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,CO,1031,0,0,0,0,0,0,7,0,0,0,9,23,5,0,0,0,0,0,0,0,0,5,5,10,0,40,0,0,0,5,0,18,651,3,2,5,0,2,10,10,122,14,11,22,5,14,7,9,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,CO,1027,0,0,0,0,0,0,7,0,0,0,9,24,5,0,0,0,0,0,0,0,0,5,5,10,0,39,0,0,0,5,0,19,656,3,2,5,0,2,10,10,114,14,10,21,5,14,7,8,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,CO,1016,0,0,0,0,0,0,7,0,0,0,8,24,5,0,0,0,0,0,0,0,0,5,5,10,0,39,0,0,0,5,0,19,657,3,2,5,0,2,10,10,106,15,10,21,5,14,6,7,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-08,CO,997,0,0,0,0,0,0,7,0,0,0,8,25,5,0,0,0,0,0,0,0,0,5,5,10,0,38,0,0,0,5,0,19,652,3,2,5,0,2,10,9,98,15,10,20,5,14,6,6,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
