Date,Region,Total_State_Infections,XFG.1.1,XFG.6,BA.3.2,XFJ,XFG.14.1,RV.1,XFG,PQ.17,NB.1.8.1,LF.7.9,XFZ,PQ.2.8.1,XFG.2.5.1,XFG.23.1.3,Other,LF.7,XFV,XFG.10.4,NW.1,BQ.1.1,XFY,XFC,PQ.2.1.6,PQ.17.11,KP.3.1.1,XFG.1,XEC,MC.1,LP.8.1,KP.3,JN.1,JN.1.7,B.1.1.529,XDV.1,PA.1,BA.5,BA.2,XEC.4,XBB.1.5,XBB.1.16,JN.1.16.1,MC.10.1,LF.7.7.2,LF.7.7.1,LF.7.2.1,KP.1.1.3,JN.1.16,XEK,MC.28.1,HV.1,EG.5,XEQ,LB.1.3.1,KP.2.3,JN.1.18,BQ.1,LF.3.1,KS.1,LB.1,KP.1.1,MC.19,KP.2,JN.1.11.1,LP.1,JN.1.18.6,GK.1.1,KV.2,JN.1.13,HF.1,XBB.1.16.15,KP.2.15,CH.1.1,BA.4.6,KP.4.1,JN.1.8.1,JN.1.32,JG.3,BF.7,XBB.1.9.1,XBB.1.16.11,KW.1.1,KQ.1,KP.1.2,JN.1.13.1,XDP,BA.2.86,BA.2.12.1,XBB.1.5.68,JN.1.4.3,EG.5.1.8,BA.1.1,XBB.2.3,XBB.1.16.6,XBB,JF.1,GE.1,XBB.1.16.1,HK.3,FL.1.5.1,XBB.1.16.17,JD.1.1,GK.2,BA.5.2.6,XBB.1.5.70,XBB.1.9.2,XBB.1.5.72,XBB.1.5.10,XBB.1.42.2,EG.6.1,XBB.2.3.8,XBB.1.5.59,XBB.1.5.1,FD.1.1,BF.11,FE.1.1,BA.2.75,EU.1.1,BA.4,FD.2,B.1.617.2,BN.1,BA.2.75.2
2025-07-29,US,264798,950,1327,0,2226,845,0,127040,2192,41911,4346,0,402,0,0,3547,2180,0,0,9537,627,697,5979,414,0,444,332,3007,828,48454,957,298,140,163,567,775,163,243,511,190,231,334,377,490,357,698,84,87,92,191,100,48,111,142,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30,US,281918,1049,1456,0,2318,908,0,137409,2345,44425,4585,0,425,0,0,3664,2311,0,0,10181,670,763,6257,424,0,434,362,3125,883,50112,1001,319,149,173,614,793,174,259,499,203,246,358,396,528,324,728,89,92,95,205,107,51,107,135,84,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31,US,302259,1164,1606,0,2429,982,0,149636,2525,47419,4870,0,453,0,0,3808,2467,0,0,10944,720,839,6591,436,0,425,398,3268,947,52146,1053,344,160,185,669,815,187,279,485,218,265,387,418,573,288,765,95,98,99,221,114,54,103,128,90,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01,US,311032,1239,1700,0,2442,1019,0,156360,2610,48579,4965,0,463,0,0,3794,2528,0,0,11291,743,886,6662,430,0,395,419,3278,976,52032,1063,356,165,190,700,802,192,287,449,224,274,401,423,596,235,772,97,100,99,229,117,56,94,114,92,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02,US,310136,1274,1739,0,2374,1024,0,158022,2610,48143,4896,241,458,0,0,3653,2506,271,0,11269,742,904,6512,410,0,351,426,3179,972,50175,1038,357,164,189,707,763,192,287,397,224,273,401,415,599,172,752,96,99,96,230,116,56,82,96,90,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03,US,309811,1362,1781,0,2370,1121,0,159546,2650,47715,4840,292,455,0,0,3645,2536,304,0,11203,744,929,6457,406,0,342,441,3103,973,49118,1011,350,164,185,693,747,192,281,390,224,274,393,408,586,173,730,94,97,92,222,116,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04,US,305438,1429,1797,0,2333,1201,0,158776,2653,46614,4716,338,445,0,0,3585,2529,332,0,10977,735,941,6311,396,0,328,449,2985,960,47376,971,338,162,178,669,721,189,271,379,221,271,380,396,565,171,697,91,95,88,211,114,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-05,US,297621,1477,1791,0,2270,1263,0,156155,2623,45005,4540,379,431,0,0,3484,2493,356,0,10631,718,942,6096,382,0,311,451,2836,935,45143,920,323,157,170,639,688,185,258,363,216,265,363,379,537,167,658,87,91,82,198,111,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-06,US,287484,1508,1769,0,2189,1310,0,152230,2571,43070,4333,414,413,0,0,3358,2435,374,0,10206,695,934,5837,365,0,292,449,2670,904,42620,864,305,152,160,604,650,179,244,345,209,256,343,360,507,161,614,83,86,76,183,107,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-07,US,275121,1521,1730,0,2091,1340,0,147017,2496,40833,4096,441,393,0,0,3205,2357,387,0,9706,667,916,5536,346,0,272,442,2488,866,39844,803,286,145,149,565,608,171,228,324,200,246,321,338,473,155,568,78,81,70,168,102,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-08,US,269754,1568,1733,0,2047,1398,0,145456,2482,39660,3967,477,382,0,0,3135,2336,408,0,9458,655,921,5380,335,0,259,446,2374,849,38143,764,274,143,143,542,583,168,219,312,197,242,308,326,452,152,537,75,78,66,158,100,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-09,US,273136,1665,1791,0,2069,1501,0,148602,2549,39775,3966,528,384,0,0,3167,2392,442,0,9516,665,955,5398,336,0,254,464,2337,860,37686,749,272,144,141,536,577,170,216,311,199,245,305,324,446,154,524,75,78,64,153,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-10,US,276148,1762,1848,0,2089,1604,0,151577,2613,39828,3959,580,386,0,0,3194,2444,477,0,9561,674,988,5408,336,0,249,482,2295,870,37156,734,268,146,138,529,569,172,213,308,202,249,301,322,439,156,509,74,78,62,147,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-11,US,279876,1865,1911,0,2113,1713,0,154978,2684,39975,3961,634,388,0,0,3229,2504,513,0,9628,685,1024,5430,337,0,244,502,2258,883,36700,719,266,148,136,524,563,175,211,307,205,253,298,320,433,159,496,74,78,59,142,103,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-12,US,283446,1969,1973,0,2137,1824,0,158325,2755,40090,3960,689,390,0,0,3262,2563,549,0,9689,695,1061,5449,337,0,239,521,2218,894,36199,704,263,150,134,517,556,177,208,305,208,257,294,318,426,161,481,73,77,57,136,104,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-13,US,285614,2064,2027,0,2150,1927,0,160917,2813,39998,3938,741,390,0,0,3279,2609,584,0,9700,702,1092,5439,336,0,233,538,2166,902,35499,685,258,151,131,508,546,179,204,301,210,259,289,314,417,163,464,72,76,54,130,104,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-14,US,286390,2151,2071,0,2152,2021,0,162738,2857,39707,3896,790,389,0,0,3280,2644,616,0,9664,706,1119,5402,333,0,225,553,2102,905,34617,662,253,151,128,496,533,179,199,296,211,261,282,309,406,163,444,71,75,52,123,104,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-15,US,290047,2260,2136,0,2176,2138,0,166218,2931,39810,3893,848,391,0,0,3313,2705,655,0,9724,717,1157,5419,334,0,220,573,2059,917,34068,645,250,153,126,490,526,182,196,294,214,265,279,306,399,166,429,70,75,49,117,105,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-16,US,291278,2352,2185,0,2182,2238,0,168329,2981,39574,3856,900,389,0,0,3319,2744,688,0,9701,721,1186,5390,331,0,212,589,1997,921,33218,623,244,154,122,478,513,183,192,290,215,267,272,301,388,167,409,69,74,46,110,105,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-17,US,292195,2442,2231,0,2185,2336,0,170270,3028,39291,3815,951,388,0,0,3321,2780,721,0,9668,725,1214,5355,328,0,205,604,1932,924,32325,599,238,154,119,466,500,183,187,285,216,268,266,296,377,168,389,68,73,43,103,105,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-18,US,293039,2532,2277,0,2187,2434,0,172175,3075,38997,3772,1002,386,0,0,3323,2816,754,0,9632,729,1241,5318,325,0,197,620,1866,927,31419,576,232,154,115,454,487,184,182,279,217,270,259,291,365,168,369,67,72,40,95,105,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-19,US,294097,2624,2324,0,2192,2534,0,174216,3124,38728,3732,1054,384,0,0,3326,2854,788,0,9602,734,1270,5284,323,0,189,635,1802,931,30529,553,227,155,111,443,474,185,177,275,218,271,252,285,354,169,349,66,71,37,88,105,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-20,US,295391,2719,2374,0,2198,2638,0,176406,3176,38488,3695,1107,383,0,0,3333,2895,823,0,9580,738,1300,5254,320,0,181,652,1738,936,29656,529,221,156,108,431,462,186,172,270,219,273,246,280,343,170,329,64,70,34,81,106,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-21,US,296840,2816,2426,0,2205,2743,0,178702,3229,38264,3658,1161,382,0,0,3340,2937,858,0,9562,744,1331,5227,318,0,174,669,1675,941,28790,506,216,156,104,420,449,187,167,265,221,275,239,275,332,172,309,63,69,31,74,106,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-22,US,300777,2938,2498,0,2230,2873,0,182521,3311,38353,3652,1226,384,0,0,3376,3005,902,0,9623,755,1373,5242,318,0,167,691,1624,954,28147,487,212,158,102,412,440,190,163,262,224,280,235,272,324,174,291,62,68,28,67,107,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-23,US,304703,3062,2572,0,2256,3005,0,186371,3393,38431,3644,1292,386,0,0,3412,3073,946,0,9682,767,1416,5256,318,0,161,714,1572,967,27477,467,208,160,99,403,431,192,160,260,227,284,230,269,315,177,273,62,68,26,60,108,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-24,US,305438,3155,2619,0,2257,3107,0,188290,3441,38099,3597,1345,384,0,0,3411,3109,980,0,9639,771,1444,5214,315,0,152,730,1502,970,26503,442,202,161,95,390,417,193,154,254,228,285,223,263,302,178,252,60,66,22,52,108,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-25,US,307593,3264,2678,0,2270,3225,0,191099,3505,37941,3567,1405,383,0,0,3427,3160,1019,0,9640,778,1480,5196,313,0,145,749,1438,977,25644,419,196,162,91,379,404,195,150,250,230,288,216,258,291,179,231,59,65,19,44,109,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-26,US,310701,3385,2747,0,2289,3354,0,194524,3580,37894,3546,1471,384,0,0,3453,3221,1063,0,9669,788,1520,5193,312,0,137,771,1377,988,24846,396,191,163,88,369,393,197,145,246,233,292,211,254,281,181,211,58,65,16,37,109,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-27,US,315419,3525,2831,0,2320,3503,0,198995,3675,38031,3542,1545,387,0,0,3496,3300,1112,0,9747,801,1569,5216,312,0,130,797,1322,1003,24151,375,187,166,85,360,383,200,141,243,237,297,206,251,272,185,191,58,64,13,29,111,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28,US,321698,3685,2930,0,2362,3673,0,204502,3789,38342,3554,1628,391,0,0,3557,3396,1168,0,9871,819,1627,5262,314,0,124,828,1271,1024,23538,355,184,169,82,352,375,204,138,242,242,304,202,249,264,189,172,57,64,10,21,113,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-29,US,328589,3856,3037,0,2408,3853,0,210461,3913,38708,3571,1717,396,0,0,3623,3500,1228,0,10011,839,1689,5316,317,0,117,861,1218,1046,22926,334,180,173,80,345,367,209,135,240,248,311,197,248,255,193,151,57,64,6,13,115,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-30,US,339931,4085,3187,0,2487,4092,0,219358,4091,39574,3632,1832,407,0,0,3739,3653,1306,0,10283,870,1775,5439,323,0,111,906,1178,1083,22563,316,179,179,78,341,362,216,133,241,256,323,196,249,249,200,132,57,64,3,5,118,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-31,US,354645,4371,3397,0,2557,4479,0,229721,4231,40995,3733,1994,421,0,0,3835,3749,1412,0,10612,910,1873,5586,332,0,116,975,1213,1131,23082,322,190,186,81,350,374,226,138,244,268,338,229,251,262,204,134,58,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-01,US,367420,4639,3591,0,2609,4856,0,238766,4342,42146,3807,2151,433,0,0,3902,3817,1513,0,10868,945,1961,5693,339,0,121,1040,1239,1173,23426,325,199,193,84,355,383,234,142,244,278,351,263,250,274,207,135,58,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-02,US,376542,4867,3754,0,2632,5197,0,245483,4408,42858,3839,2291,440,0,0,3926,3843,1601,0,11009,971,2032,5737,342,0,124,1096,1252,1203,23508,324,207,198,85,357,388,240,144,241,286,360,296,247,283,207,135,58,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-03,US,379912,5024,3862,0,2613,5466,0,248477,4405,42905,3811,2399,440,0,0,3888,3809,1668,0,10977,982,2072,5690,340,0,126,1137,1245,1214,23214,318,212,200,86,353,386,243,145,234,289,365,326,239,287,204,132,56,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-04,US,377170,5101,3909,0,2553,5648,0,247474,4331,42260,3721,2469,433,0,0,3787,3713,1707,0,10769,978,2079,5552,332,0,125,1160,1218,1207,22545,307,213,198,85,343,379,241,143,223,287,363,350,227,287,198,127,54,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-05,US,369635,5111,3903,0,2461,5752,0,243306,4203,41088,3586,2505,421,0,0,3640,3572,1723,0,10427,960,2058,5346,320,0,123,1167,1176,1183,21604,292,211,194,83,329,367,237,139,210,282,357,369,213,284,189,121,51,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-06,US,361097,5101,3884,0,2364,5831,0,238443,4065,39819,3443,2530,408,0,0,3487,3424,1733,0,10062,941,2032,5130,308,0,120,1170,1132,1157,20626,277,209,190,80,314,354,231,135,197,276,349,386,199,279,180,114,48,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-07,US,350982,5064,3844,0,2259,5874,0,232499,3912,38392,3289,2541,393,0,0,3321,3264,1732,0,9660,916,1995,4895,294,0,117,1165,1083,1125,19582,261,206,184,78,299,340,225,130,183,269,340,400,184,273,171,107,45,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-08,US,339570,5001,3786,0,2148,5882,0,225652,3747,36843,3126,2536,377,0,0,3148,3096,1722,0,9229,889,1950,4649,280,0,114,1155,1032,1089,18495,245,202,178,75,282,324,218,125,169,260,330,411,169,266,161,100,42,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-09,US,329163,4947,3734,0,2046,5895,0,219426,3595,35422,2976,2535,362,0,0,2988,2942,1714,0,8833,864,1909,4421,266,0,110,1147,984,1057,17491,229,198,173,72,267,310,212,120,156,253,321,421,156,260,152,94,39,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-10,US,320754,4916,3702,0,1958,5932,0,214493,3468,34232,2847,2544,350,0,0,2850,2808,1714,0,8497,844,1878,4226,255,0,108,1144,944,1031,16618,216,196,168,70,254,298,207,116,144,247,314,433,143,255,144,88,36,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-11,US,314670,4918,3693,0,1886,6004,0,211085,3367,33304,2741,2568,340,0,0,2735,2698,1725,0,8228,830,1861,4065,246,0,106,1148,911,1012,15885,205,194,165,69,243,289,203,113,134,243,308,447,132,252,137,83,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-12,US,308311,4911,3679,0,1814,6064,0,207465,3264,32357,2635,2588,330,0,0,2620,2587,1732,0,7956,815,1841,3903,236,0,104,1150,878,992,15155,193,193,162,67,233,279,199,110,124,238,303,460,122,248,130,78,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-13,US,301500,4893,3657,0,1741,6107,0,203515,3158,31375,2527,2600,320,0,0,2504,2475,1735,0,7677,799,1818,3739,227,0,102,1149,844,971,14420,182,191,158,65,222,269,195,107,114,233,297,471,111,244,124,73,30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-14,US,296916,4908,3660,0,1681,6188,0,201043,3077,30634,2439,2629,312,0,0,2409,2384,1749,0,7458,789,1807,3606,219,0,101,1156,817,957,13806,172,190,156,64,213,261,192,104,105,230,293,484,102,242,118,69,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
