Date,Region,Total_State_Infections,SW.2,XFG.1.1,RW.1.1,XFG.6,XFG,RV.1,RK.1,RF.5.4,LF.7.9,XFZ,XFG.14.1,NB.1.8.1,BA.3.2,XFG.23.1.3,XFG.2.5.1,PQ.2.8.1,LF.7,PQ.17,XFJ,Other,XFV,LP.8.1,XFG.1,XFC,XEC,PA.1,NW.1,JN.1,XEQ,LF.7.7.2,LF.7.7.1,LF.7.2.1,KP.3.1.1,XEC.4,XDV.1,MC.1,XEK,MC.28.1,MC.10.1,LB.1.3.1,KP.3,MC.19,LB.1,KP.1.1.3,JN.1.16.1,JN.1.16,B.1.1.529,KP.2.3,KP.1.1,JN.1.18.6,JN.1.11.1,KS.1,KP.2,KP.2.15,LF.3.1,JN.1.18,LP.1,KP.4.1,BF.7,KW.1.1,JN.1.7,JN.1.32,XDP,XBB.1.5,KQ.1,KP.1.2,JN.1.13.1,JN.1.13,JN.1.8.1,KV.2,JN.1.4.3,HV.1,XBB,GE.1,BA.2.86,XBB.1.9.1,JG.3,EG.5,BA.5,XBB.2.3,XBB.1.16.6,XBB.1.16.11,XBB.1.16,JF.1,JD.1.1,HK.3,HF.1,FL.1.5.1,BA.2,XBB.1.9.2,XBB.1.5.70,XBB.1.16.15,GK.1.1,EG.5.1.8,XBB.2.3.8,XBB.1.16.1,GK.2,EG.6.1,CH.1.1,XBB.1.5.68,XBB.1.5.10,XBB.1.42.2,XBB.1.16.17,FE.1.1,XBB.1.5.72,XBB.1.5.59,XBB.1.5.1,FD.1.1,BQ.1.1,EU.1.1,B.1.617.2,BQ.1,FD.2,BN.1,BA.5.2.6,BA.2.75.2,BA.2.75,BF.11,BA.4.6,BA.1.1,BA.4,BA.2.12.1,XFY,XFG.10.4,PQ.2.1.6,PQ.17.11
2024-12-03,DE,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,17,0,0,176,0,0,10,10,0,0,7,199,7,2,23,5,0,14,6,23,6,5,10,3,4,1,5,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-04,DE,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,17,0,0,179,0,0,9,10,0,0,8,198,7,2,23,5,0,15,6,23,6,5,10,3,5,1,5,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-05,DE,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,17,0,0,178,0,0,9,10,0,0,8,193,7,2,24,5,0,15,6,23,6,5,9,3,5,1,5,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-06,DE,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,18,0,0,181,0,0,9,10,0,0,8,191,6,2,25,5,0,16,6,23,6,5,8,3,5,1,5,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-07,DE,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,18,0,0,187,0,0,9,10,0,0,9,194,7,2,26,5,0,16,6,24,6,5,8,3,5,1,5,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-08,DE,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,20,0,0,202,0,0,9,11,0,0,10,204,7,3,29,5,0,18,6,26,7,5,8,3,5,1,5,2,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-09,DE,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,22,0,0,225,0,0,10,12,0,0,11,223,8,3,32,5,0,20,7,29,7,5,9,3,6,1,5,2,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-10,DE,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,26,0,0,257,0,0,11,14,0,0,13,250,8,4,38,6,0,24,8,33,8,6,9,3,7,1,5,3,3,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-11,DE,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,0,30,0,0,299,0,0,13,16,0,0,16,284,10,4,45,7,0,28,9,38,9,7,10,4,8,1,6,3,4,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-12,DE,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,36,0,0,350,0,0,14,18,0,0,19,326,11,5,53,8,0,33,10,44,11,8,10,4,10,1,6,4,4,5,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-13,DE,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,41,0,0,401,0,0,16,21,0,0,22,364,12,6,62,9,0,39,12,51,12,8,11,5,11,1,7,4,5,6,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-14,DE,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,21,0,46,0,0,450,0,0,17,23,0,0,26,400,14,7,71,10,0,44,13,57,13,9,11,5,13,1,7,5,5,6,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-15,DE,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,23,0,51,0,0,491,0,0,18,25,0,0,29,427,14,7,78,11,0,49,14,62,14,10,10,5,14,2,7,6,5,7,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16,DE,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,25,0,54,0,0,526,0,0,18,27,0,0,31,447,15,8,85,11,0,53,14,66,15,10,10,6,15,2,6,6,6,7,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17,DE,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,26,0,58,0,0,554,0,0,19,28,0,0,34,460,16,8,91,12,0,56,15,70,15,10,9,6,16,2,6,6,6,7,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,DE,1611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,27,0,60,0,0,575,0,0,19,29,0,0,36,466,16,9,96,12,0,59,15,72,15,10,8,6,17,2,6,7,6,7,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-19,DE,1635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,28,0,62,0,0,588,0,0,18,30,0,0,37,466,16,9,99,12,0,61,15,74,15,10,6,6,17,2,5,7,6,7,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-20,DE,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,30,0,64,0,0,605,0,0,18,31,0,0,39,469,16,9,103,12,0,64,16,76,15,10,5,6,18,2,4,7,6,7,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-21,DE,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,30,0,66,0,0,619,0,3,18,31,0,6,41,468,16,10,107,12,9,66,16,78,15,9,4,6,19,2,4,7,6,7,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-22,DE,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,32,0,75,0,0,646,0,3,18,33,0,6,41,480,17,10,110,13,11,70,17,80,16,10,4,6,19,2,4,7,6,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-23,DE,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,33,0,85,0,0,679,0,3,18,34,0,7,42,494,18,11,114,13,13,75,19,82,17,10,4,6,19,2,4,8,6,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-24,DE,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,35,0,97,0,0,718,0,3,19,36,0,7,43,513,20,12,120,14,15,80,20,85,18,10,5,6,20,2,4,8,7,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-25,DE,2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,37,0,110,0,0,766,0,3,19,39,0,8,45,536,22,13,126,15,18,87,22,89,18,10,5,6,20,2,4,8,7,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-26,DE,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,39,0,125,0,0,820,0,4,20,42,0,9,46,563,24,14,133,16,21,94,25,93,20,11,6,7,21,3,5,8,7,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-27,DE,2239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,39,0,134,0,0,828,0,4,19,42,0,9,45,557,25,14,133,17,23,96,26,92,20,10,6,7,21,3,5,8,7,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-28,DE,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,39,0,142,0,0,827,0,4,18,42,0,9,44,544,25,14,131,17,25,97,27,90,19,10,6,6,20,3,4,8,7,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-29,DE,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,38,0,147,0,0,816,0,4,17,41,0,10,42,526,25,14,127,17,26,97,27,87,19,9,6,6,19,3,4,8,7,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-30,DE,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,37,0,151,0,0,795,0,3,16,40,0,10,39,502,25,14,122,16,27,96,27,82,18,9,6,6,18,2,4,7,7,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,DE,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,36,0,152,0,0,766,0,3,15,39,0,9,36,473,25,14,116,16,28,94,27,78,18,8,6,5,16,2,4,7,6,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-01,DE,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,34,0,151,0,0,728,0,3,14,37,0,9,33,440,24,13,109,15,28,90,26,72,16,7,6,5,15,2,4,6,6,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-02,DE,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,31,0,147,0,0,679,0,3,12,34,0,9,30,402,23,13,100,14,27,85,25,66,15,7,5,4,13,2,3,5,6,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-03,DE,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,30,0,150,0,0,667,0,3,11,34,0,9,28,385,23,12,97,14,28,85,25,63,15,6,5,4,13,2,3,5,5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-04,DE,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,31,0,160,0,0,684,0,3,11,35,0,9,28,386,24,13,98,14,30,88,26,63,15,6,6,4,12,2,3,5,5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-05,DE,1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,31,0,167,0,0,687,0,3,10,35,0,9,27,379,25,13,97,15,32,90,27,62,15,6,6,4,12,2,3,5,5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-06,DE,1783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,30,0,171,0,0,680,0,3,10,34,0,9,25,366,25,13,95,14,33,90,28,59,15,5,6,4,11,2,3,5,5,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-07,DE,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,0,172,0,0,661,0,3,9,33,0,9,23,347,25,13,91,14,33,88,27,56,14,5,6,4,10,2,3,4,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-08,DE,1646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,170,0,0,632,0,2,8,32,0,9,21,323,24,12,86,14,33,85,27,52,13,5,6,3,9,2,3,4,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-09,DE,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,164,0,0,591,0,2,7,30,0,9,19,295,23,12,79,13,32,80,25,48,12,4,5,3,8,2,3,4,4,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-10,DE,1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,24,0,159,0,0,554,0,2,6,28,0,8,17,270,22,11,73,12,31,76,24,43,12,4,5,3,7,2,2,3,4,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-11,DE,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,21,0,146,0,0,495,0,2,5,25,0,8,14,235,20,10,64,11,29,69,22,38,10,3,5,2,6,2,2,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,DE,1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,20,0,138,0,0,454,0,2,4,23,0,7,12,209,18,9,58,10,27,64,21,34,9,3,4,2,5,1,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-13,DE,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,0,132,0,0,422,0,2,3,21,0,7,11,189,17,9,53,9,26,60,20,30,9,2,4,2,5,1,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-14,DE,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,17,0,128,0,0,399,0,1,3,20,0,6,9,174,17,8,50,9,25,57,19,28,8,2,4,2,4,1,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-15,DE,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,127,0,0,386,0,1,3,20,0,6,8,163,16,8,47,9,25,56,19,26,8,2,4,1,4,1,2,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-16,DE,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,129,0,0,382,0,1,2,19,0,6,8,157,16,8,46,9,26,56,19,25,7,1,4,1,3,1,1,2,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-17,DE,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,0,129,0,0,372,0,1,2,19,0,6,7,148,16,8,44,8,26,55,19,23,7,1,4,1,3,1,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-18,DE,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,15,0,128,0,2,361,1,1,1,18,1,6,6,139,16,8,42,8,26,54,18,22,7,1,4,1,3,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-19,DE,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,126,0,2,345,1,1,2,17,1,6,6,133,15,8,40,8,25,51,18,22,7,1,4,1,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20,DE,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,124,0,2,331,1,1,2,17,1,6,6,127,14,7,38,7,25,49,18,21,6,1,3,1,3,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
