Date,Region,Total_State_Infections,XFG.1.1,RW.1.1,XFZ,XFG,RV.1,XFG.6,XFG.2.5.1,XFG.14.1,SW.2,RK.1,PQ.2.1.6,PQ.17,Other,NB.1.8.1,BA.3.2,XFG.23.1.3,PQ.2.8.1,NW.1,LF.7,XFC,PQ.17.11,LF.7.9,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,JN.1.16.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,EU.1.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.2.12.1,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2,RF.5.4
2025-04-04,ND,639,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,3,5,0,0,32,0,0,0,2,0,11,255,2,1,3,0,1,3,9,182,4,10,28,3,6,16,11,10,5,4,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05,ND,619,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,3,5,0,0,30,0,0,0,2,0,10,251,2,1,3,0,1,3,9,175,4,9,26,3,6,15,11,9,4,4,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06,ND,599,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,3,6,0,0,29,0,0,0,2,0,10,247,2,1,3,0,1,3,8,168,3,9,24,3,6,13,11,9,4,4,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07,ND,578,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,3,5,0,0,27,0,0,0,2,0,9,242,2,1,3,0,1,3,8,161,3,9,22,3,6,12,11,9,4,4,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08,ND,552,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,3,5,0,0,26,0,0,0,2,0,8,234,2,1,3,0,1,3,7,152,3,8,20,3,6,11,11,8,3,4,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09,ND,527,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,2,5,0,0,24,0,0,0,2,0,8,227,1,1,3,0,1,3,7,144,3,8,18,3,6,10,11,8,3,4,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-10,ND,505,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,2,5,0,0,23,0,0,0,2,0,7,221,1,1,3,0,1,3,6,137,2,7,17,2,6,9,11,7,3,3,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-11,ND,491,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,2,5,0,0,22,0,0,0,2,0,6,217,1,1,3,0,1,3,6,132,2,7,16,2,6,8,11,7,2,3,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-12,ND,484,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,2,2,5,0,2,21,0,0,0,2,0,6,215,1,1,2,0,1,3,5,128,2,7,14,2,6,7,11,7,2,3,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-13,ND,487,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,0,2,2,5,0,2,22,0,0,0,2,0,6,228,1,1,3,0,1,3,5,130,2,7,15,2,6,7,11,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-14,ND,493,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,2,2,6,0,2,22,0,0,0,2,0,7,235,1,1,3,0,1,3,6,128,3,7,15,2,6,7,11,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-15,ND,502,0,0,0,2,0,0,0,0,0,0,0,0,5,3,0,0,0,2,2,6,0,2,22,0,0,0,2,0,7,243,1,1,3,0,1,3,6,127,3,7,15,2,6,7,11,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-16,ND,511,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,0,0,2,2,6,0,2,22,0,0,0,2,0,7,251,1,1,3,0,1,3,6,126,3,7,15,3,6,7,10,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-17,ND,521,0,0,0,2,0,0,0,0,0,0,0,0,5,4,0,0,0,2,2,6,0,2,23,0,0,0,2,0,7,260,1,1,3,0,1,4,6,124,3,7,15,3,7,7,10,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-18,ND,533,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,2,2,6,0,2,23,0,0,0,2,0,8,270,1,1,3,0,1,4,6,124,4,7,15,3,7,7,10,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19,ND,544,0,0,0,3,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,6,0,3,23,0,0,0,2,0,8,279,2,1,3,0,1,4,6,123,4,7,15,3,7,7,10,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-20,ND,548,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,3,3,6,0,3,23,0,0,0,2,0,8,285,2,1,3,0,1,4,6,120,4,7,15,3,7,6,10,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21,ND,549,0,0,0,3,0,0,0,0,0,0,0,0,5,6,0,0,0,3,3,6,0,3,23,0,0,0,2,0,8,290,2,1,3,0,1,4,6,116,4,7,15,3,7,6,9,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22,ND,548,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0,0,0,3,3,6,0,3,23,0,0,0,2,0,8,294,1,1,3,0,1,4,6,112,5,7,15,3,7,6,9,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23,ND,543,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0,0,0,3,3,6,0,3,23,0,0,0,2,0,8,295,1,1,3,0,1,4,6,108,5,7,14,3,7,6,9,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24,ND,536,0,0,0,3,0,0,0,0,0,0,0,0,5,7,0,0,0,3,3,6,0,3,22,0,0,0,2,0,8,295,1,1,3,0,1,4,6,103,5,7,14,3,7,6,8,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25,ND,526,0,0,0,3,0,0,0,0,0,0,0,0,5,8,0,0,0,3,2,6,0,2,22,0,0,0,2,0,8,294,1,1,3,0,1,4,5,97,5,6,13,3,7,5,8,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26,ND,512,0,0,0,3,0,0,0,0,0,0,0,0,5,8,0,0,0,2,2,5,0,2,21,0,0,0,2,0,8,289,1,1,3,0,1,4,5,91,5,6,13,3,7,5,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-27,ND,489,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,2,2,5,0,2,20,0,0,0,2,0,8,280,1,1,3,0,1,4,5,84,5,6,12,2,7,5,7,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28,ND,469,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,2,2,5,0,2,19,0,0,0,2,0,8,272,1,1,2,0,1,4,5,77,5,5,11,2,6,4,6,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,ND,453,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,2,2,5,0,2,18,0,0,0,2,0,8,266,1,1,2,0,1,4,5,72,5,5,11,2,6,4,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,ND,442,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,2,2,5,0,2,18,0,0,0,2,0,7,263,1,1,2,0,1,4,4,67,5,5,10,2,6,4,5,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,ND,436,0,0,0,3,0,0,0,0,0,0,0,0,4,8,0,0,0,2,2,5,0,2,17,0,0,0,2,0,7,263,1,1,2,0,1,4,4,63,5,5,10,2,6,4,5,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,ND,436,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,2,2,5,0,2,17,0,0,0,2,0,8,266,1,1,2,0,1,4,4,60,5,5,10,2,6,3,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,ND,437,0,0,0,3,0,0,0,0,0,0,0,0,4,9,0,0,0,2,2,5,0,2,17,0,0,0,2,0,8,269,1,1,2,0,1,4,4,57,6,5,10,2,6,3,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,ND,438,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,2,2,4,0,2,17,0,0,0,2,0,8,274,1,1,2,0,1,4,4,55,6,5,9,2,6,3,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,ND,440,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,2,2,4,0,2,17,0,0,0,2,0,8,278,1,1,2,0,1,4,4,52,6,4,9,2,6,3,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,ND,443,0,0,0,3,0,0,0,0,0,0,0,0,4,10,0,0,0,2,2,5,0,2,17,0,0,0,2,0,8,283,1,1,2,0,1,4,4,49,6,4,9,2,6,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,ND,445,0,0,0,3,0,0,0,0,0,0,0,0,4,11,0,0,0,2,2,5,0,2,17,0,0,0,2,0,8,288,1,1,2,0,1,4,4,47,6,4,9,2,6,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-08,ND,445,0,0,0,3,0,0,0,0,0,0,0,0,4,11,0,0,0,2,2,4,0,2,17,0,0,0,2,0,8,291,1,1,2,0,1,4,4,44,7,4,9,2,6,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-09,ND,449,0,0,0,4,0,0,0,0,0,0,0,0,4,12,0,0,0,2,2,4,0,2,17,0,0,0,2,0,8,296,1,1,2,0,1,4,4,41,7,4,9,2,6,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-10,ND,451,0,0,0,4,0,0,0,0,0,0,2,0,4,12,0,0,0,2,2,4,0,2,17,0,2,0,2,0,9,299,1,1,2,0,1,5,4,38,7,4,9,2,6,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-11,ND,447,0,0,0,6,0,0,0,0,0,0,2,0,4,13,0,0,0,2,2,5,0,2,16,0,2,0,2,0,8,298,1,1,2,0,1,5,4,38,7,4,8,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-12,ND,443,0,0,0,8,0,0,0,0,0,0,3,0,4,13,0,0,0,2,2,5,0,2,15,0,2,0,2,0,8,292,1,1,2,0,1,5,4,37,7,4,8,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-13,ND,437,0,0,0,11,0,0,0,0,0,0,3,0,4,14,0,0,0,3,2,5,0,2,15,0,3,0,2,0,8,285,1,1,2,0,1,4,4,35,7,4,8,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-14,ND,433,0,0,0,13,0,0,0,0,0,0,3,0,4,15,0,0,0,3,2,5,0,2,14,0,3,0,2,0,8,280,1,1,2,0,1,4,4,35,7,4,7,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-15,ND,432,0,0,0,15,0,0,0,0,0,0,4,0,4,15,0,0,0,3,2,5,0,3,14,0,3,0,2,0,8,277,1,1,2,0,1,4,4,34,7,4,7,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-16,ND,429,0,0,0,18,0,0,0,0,0,0,4,0,4,16,0,0,0,3,2,5,0,3,13,0,3,0,2,0,8,273,1,1,2,0,1,4,4,33,7,4,7,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-17,ND,424,0,0,0,20,0,0,0,0,0,0,4,0,5,16,0,0,0,3,2,5,0,3,12,0,3,0,2,0,8,268,1,1,2,0,1,4,3,32,7,4,7,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-18,ND,429,0,0,0,22,0,0,0,0,0,0,5,0,5,17,0,0,0,3,2,5,0,3,12,0,3,0,2,0,8,268,1,1,2,0,1,4,3,32,7,4,6,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-19,ND,436,0,0,0,25,0,0,0,0,0,0,5,0,5,18,0,0,0,3,2,5,0,3,12,0,4,0,2,0,8,270,1,1,2,0,1,5,3,32,7,4,6,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-20,ND,442,0,0,0,28,0,0,0,0,0,0,5,0,5,19,0,0,0,3,3,5,0,3,11,0,4,0,2,0,8,271,1,1,2,0,1,5,3,32,7,4,6,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-21,ND,446,0,0,0,30,0,0,0,0,0,0,6,0,5,20,0,0,0,3,3,5,0,3,11,0,4,0,2,0,8,271,1,1,2,0,1,5,3,31,7,3,6,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-22,ND,447,0,0,0,33,0,0,0,0,0,0,6,0,6,21,0,0,0,3,3,6,0,3,10,0,4,0,2,0,8,270,1,1,2,0,1,5,3,31,8,3,6,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
