Date,Region,Total_State_Infections,XFG.1.1,RW.1.1,XFZ,XFG,RV.1,XFG.6,XFG.2.5.1,XFG.14.1,SW.2,RK.1,PQ.2.1.6,PQ.17,Other,NB.1.8.1,BA.3.2,XFG.23.1.3,LF.7,PQ.2.8.1,NW.1,XFC,PQ.17.11,LF.7.9,KP.3.1.1,XFY,XFJ,XFG.10.4,JN.1,XFV,PA.1,LP.8.1,JN.1.16.1,BA.2,B.1.1.529,XFG.1,XBB.1.16,XDV.1,XEC.4,XEC,LF.7.7.1,KP.3,XEQ,BQ.1,MC.28.1,MC.10.1,LF.7.7.2,MC.1,LB.1.3.1,HV.1,XEK,MC.19,KS.1,LF.7.2.1,JN.1.16,LB.1,KV.2,KP.2,KP.1.1,KP.2.3,KP.1.1.3,JN.1.18.6,LP.1,JN.1.7,JN.1.11.1,LF.3.1,JN.1.13,KP.4.1,JN.1.18,KQ.1,KP.2.15,KP.1.2,KW.1.1,BA.2.86,XBB.1.5.68,JN.1.4.3,JN.1.32,JN.1.13.1,EG.5,BA.1.1,XDP,JN.1.8.1,XBB.1.16.1,GE.1,FL.1.5.1,BQ.1.1,XBB.2.3,XBB.1.16.6,XBB.1.16.17,JG.3,JF.1,JD.1.1,HK.3,EG.5.1.8,BA.5.2.6,BA.5,XBB.1.9.1,XBB.1.5,XBB.1.16.15,XBB.1.16.11,XBB,XBB.1.9.2,XBB.1.5.72,XBB.1.5.70,HF.1,GK.1.1,EG.6.1,XBB.1.5.59,GK.2,CH.1.1,XBB.2.3.8,XBB.1.5.10,XBB.1.42.2,FE.1.1,FD.1.1,BA.2.12.1,EU.1.1,XBB.1.5.1,FD.2,BN.1,BF.7,BA.2.75,BA.4.6,BA.2.75.2,BF.11,BA.4,B.1.617.2,RF.5.4
2025-01-27,CO,3040,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,24,0,5,5,0,0,513,0,0,0,17,0,41,280,11,6,11,0,5,5,44,1147,8,124,331,14,3,121,0,133,48,3,42,8,17,4,13,11,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-28,CO,2852,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,23,0,5,5,0,0,472,0,0,0,16,0,39,278,10,6,10,0,5,5,41,1070,8,114,312,13,3,114,0,123,46,3,39,8,16,4,12,11,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-29,CO,2724,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,22,0,5,5,0,0,442,0,0,0,15,0,38,280,10,6,10,0,4,5,39,1017,8,107,298,12,3,109,0,115,44,3,36,7,15,4,12,10,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,CO,2654,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,22,0,5,5,0,0,423,0,0,0,15,0,38,287,10,5,10,0,4,4,38,986,8,102,292,12,3,107,0,110,44,3,35,7,15,4,11,10,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-31,CO,2624,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,22,0,5,5,0,0,410,0,0,0,15,0,38,298,9,5,10,0,4,4,37,970,9,99,289,12,3,106,0,107,45,3,34,7,15,4,11,11,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,CO,2569,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,22,0,5,5,0,0,393,0,0,0,14,0,38,305,9,5,10,0,4,4,36,945,9,95,284,12,3,104,0,103,45,3,32,7,15,4,11,11,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-02,CO,2487,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,22,0,5,5,0,0,372,0,0,0,14,0,37,309,9,5,10,0,4,4,35,910,9,90,276,11,3,101,0,98,44,3,30,7,14,4,11,11,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-03,CO,2363,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,21,0,5,5,0,0,347,0,0,0,13,0,36,306,8,4,9,0,4,4,33,860,9,84,263,11,3,96,0,91,43,3,28,6,14,4,10,10,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-04,CO,2243,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,20,0,5,5,0,0,322,0,0,0,13,0,34,302,8,4,9,0,4,4,31,812,9,78,250,10,3,92,0,85,41,3,26,6,13,3,10,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-05,CO,2127,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,19,0,5,5,0,0,298,0,0,0,12,0,33,298,7,4,8,0,4,3,30,766,9,72,238,10,3,87,0,79,40,3,24,6,12,3,9,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-06,CO,2017,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,5,5,0,0,277,0,0,0,11,0,32,293,7,4,8,0,3,3,28,723,9,67,226,9,3,83,0,73,39,3,22,6,12,3,9,9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-07,CO,1942,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,0,4,4,0,0,260,0,0,0,11,0,31,293,7,3,8,0,3,3,27,692,9,63,218,9,3,80,0,69,38,3,21,5,11,3,8,9,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-08,CO,2078,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,20,0,5,5,0,0,272,0,0,0,12,0,34,324,7,4,9,0,4,3,28,737,10,66,234,10,3,86,0,73,41,3,22,6,12,3,9,10,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-09,CO,2427,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,23,0,6,6,0,0,310,0,0,0,13,0,40,391,8,4,10,0,4,4,33,856,12,75,274,11,3,101,0,83,49,3,25,7,14,4,10,12,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-10,CO,2984,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,29,0,7,7,0,0,372,0,0,0,16,0,50,497,10,5,13,0,5,5,40,1047,15,90,338,14,4,124,0,100,61,4,29,9,17,5,13,15,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,CO,3420,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,34,0,9,9,0,0,415,0,0,0,19,0,59,588,12,6,15,0,6,5,46,1194,18,101,389,16,5,143,0,112,71,5,33,10,20,6,15,18,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,CO,3734,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,37,0,10,10,0,0,442,0,0,0,21,0,65,662,13,6,16,0,6,6,50,1297,21,107,426,17,6,156,0,119,79,6,35,11,22,6,16,20,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,CO,3927,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,40,0,11,11,0,0,452,0,0,0,22,0,69,717,13,6,17,0,7,6,52,1357,22,110,449,18,6,165,0,123,84,6,35,11,23,7,17,21,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,CO,3987,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,41,0,11,11,0,0,447,0,0,0,22,0,71,749,14,6,18,0,7,6,53,1370,23,108,457,18,6,168,0,122,87,6,35,12,23,7,17,22,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-15,CO,3761,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,39,0,11,11,0,0,409,0,0,0,21,0,68,725,13,6,17,0,7,6,50,1283,23,99,432,17,6,159,6,112,83,6,32,11,22,6,16,21,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-16,CO,3417,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,35,0,10,10,0,0,369,0,0,0,18,0,64,675,12,5,15,0,6,5,47,1176,21,90,391,16,6,147,5,101,76,5,32,10,20,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17,CO,2974,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,30,0,9,8,0,0,317,0,0,0,16,0,57,595,10,5,14,0,5,5,42,1022,19,77,336,14,5,129,5,86,65,5,30,9,17,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,CO,2627,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,26,0,8,7,0,0,275,0,0,0,13,0,51,533,9,4,12,0,5,4,38,901,18,67,293,12,5,115,4,75,57,4,28,8,15,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,CO,2373,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,23,0,7,7,0,0,245,0,0,0,12,0,47,488,8,4,11,0,4,4,35,813,16,60,262,11,5,105,4,67,50,4,27,7,13,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,CO,2213,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,21,0,7,6,0,0,225,0,0,0,11,0,45,461,7,4,10,0,4,4,33,757,16,55,241,10,4,98,4,61,46,4,27,7,12,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,CO,2124,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,0,6,6,0,0,212,0,0,0,10,0,44,448,7,4,10,0,4,4,33,725,15,52,228,10,4,95,4,58,44,4,28,6,11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-22,CO,2216,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,21,0,7,6,0,0,218,0,0,0,10,0,47,473,7,4,10,0,4,4,35,756,17,54,235,10,5,100,4,59,45,4,31,7,11,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-23,CO,2325,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,21,0,7,6,0,0,225,0,0,0,10,0,50,503,8,4,11,0,4,4,38,792,18,56,243,11,5,106,4,61,47,4,34,7,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,CO,2392,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,21,0,7,6,0,0,227,0,0,0,10,0,53,524,8,4,11,0,4,4,40,813,19,56,247,11,6,110,4,62,48,4,37,7,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,CO,2400,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,21,0,8,6,0,0,224,0,0,0,10,0,54,532,8,4,12,0,4,4,41,815,19,56,244,11,6,111,4,61,47,4,39,7,12,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,CO,2350,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20,0,7,6,0,0,216,0,0,0,10,0,54,527,8,4,11,0,4,4,41,796,19,54,236,11,6,110,4,58,45,4,40,7,11,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,CO,2240,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,19,0,7,6,0,0,202,0,0,0,9,0,52,509,7,4,11,0,4,4,39,758,19,50,222,10,6,105,4,55,43,4,40,7,10,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-28,CO,2121,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,18,0,7,5,0,0,188,0,0,0,8,0,50,488,7,4,10,0,4,4,38,717,18,47,207,10,6,101,4,51,40,4,39,7,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,CO,1987,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,0,6,5,0,0,173,0,0,0,7,0,48,462,7,3,10,0,4,3,36,671,18,43,191,9,6,95,4,47,37,4,38,6,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,CO,1836,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,15,0,6,5,0,0,156,0,0,0,7,0,45,432,6,3,9,0,3,3,34,619,17,39,174,9,5,88,3,42,33,4,37,6,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,CO,1708,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,0,6,4,0,0,143,0,0,0,6,0,43,406,6,3,9,0,3,3,33,575,16,36,159,8,5,83,3,39,31,3,35,5,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,CO,1593,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,5,4,0,0,131,0,0,0,5,0,40,383,5,3,8,0,3,3,31,535,15,33,146,7,5,78,3,35,28,3,34,5,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,CO,1492,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,5,4,0,0,120,0,0,0,5,0,38,363,5,3,8,0,3,3,29,500,14,31,135,7,5,73,3,32,26,3,33,5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06,CO,1406,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,5,3,0,0,111,0,0,0,4,0,37,346,5,3,7,0,3,3,28,471,14,28,125,7,5,70,3,30,24,3,32,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-07,CO,1319,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,5,3,0,0,102,0,0,0,4,0,35,328,4,2,7,0,3,2,27,441,13,26,116,6,4,66,2,27,22,3,31,4,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-08,CO,1217,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,4,3,0,0,92,0,0,0,3,0,33,306,4,2,6,0,2,2,25,406,12,24,105,6,4,61,2,25,20,2,30,4,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,CO,1101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,4,3,0,0,81,0,0,0,3,0,30,280,4,2,6,0,2,2,23,367,11,21,93,5,4,56,2,22,18,2,28,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,CO,977,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,3,2,0,0,71,0,0,0,3,0,27,251,3,2,5,0,2,2,21,325,10,18,81,5,3,50,2,19,16,2,25,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-11,CO,907,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,2,0,0,64,0,0,0,2,0,26,235,3,2,5,0,2,2,20,301,10,17,74,4,3,47,2,17,14,2,24,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,CO,889,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,2,0,0,61,0,0,0,2,0,25,233,3,2,5,0,2,2,20,295,10,16,72,4,3,46,2,16,14,2,24,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,CO,924,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,2,0,0,62,0,0,0,2,0,27,245,3,2,5,0,2,2,21,306,10,16,73,4,4,48,2,17,14,2,26,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-14,CO,1001,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,4,2,0,0,66,0,0,0,2,0,30,268,3,2,5,0,2,2,23,331,11,17,78,5,4,53,2,18,15,2,29,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-15,CO,1032,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,4,2,0,0,66,0,0,0,2,0,31,278,3,2,5,0,2,2,24,340,12,18,79,5,4,54,2,18,15,2,31,3,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-16,CO,1015,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,6,0,4,3,0,0,65,0,0,0,2,0,30,283,3,2,5,0,2,2,23,335,11,17,76,5,4,53,3,17,15,2,30,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
