Date,Region,Total_State_Infections,XFG.1.1,XFG.14.1,XFG,PQ.2.8.1,NB.1.8.1,RV.1,BA.3.2,XFZ,PQ.17,XFG.2.5.1,XFG.6,XFG.23.1.3,PQ.2.1.6,Other,LF.7.9,LF.7,XFY,XFG.10.4,XFC,PQ.17.11,NW.1,XFV,LP.8.1,XFG.1,XEC,PA.1,JN.1,XEQ,LF.7.7.2,LF.7.7.1,LF.7.2.1,KP.3.1.1,XEC.4,XDV.1,MC.1,XEK,MC.28.1,MC.10.1,LB.1.3.1,KP.3,MC.19,LB.1,KP.1.1.3,JN.1.16.1,JN.1.16,B.1.1.529,KP.2.3,KP.1.1,JN.1.18.6,JN.1.11.1,KS.1,KP.2,KP.2.15,LF.3.1,JN.1.18,LP.1,KP.4.1,BF.7,KW.1.1,JN.1.7,JN.1.32,XDP,XBB.1.5,KQ.1,KP.1.2,JN.1.13.1,JN.1.13,JN.1.8.1,KV.2,JN.1.4.3,HV.1,XBB,GE.1,BA.2.86,XBB.1.9.1,JG.3,EG.5,BA.5,XBB.2.3,XBB.1.16.6,XBB.1.16.11,XBB.1.16,JF.1,JD.1.1,HK.3,HF.1,FL.1.5.1,BA.2,XBB.1.9.2,XBB.1.5.70,XBB.1.16.15,GK.1.1,EG.5.1.8,XBB.2.3.8,XBB.1.16.1,GK.2,EG.6.1,CH.1.1,XBB.1.5.68,XBB.1.5.10,XBB.1.42.2,XBB.1.16.17,FE.1.1,XBB.1.5.72,XBB.1.5.59,XBB.1.5.1,FD.1.1,BQ.1.1,EU.1.1,B.1.617.2,BQ.1,FD.2,BN.1,BA.5.2.6,BA.2.75.2,BA.2.75,BF.11,BA.4.6,BA.1.1,BA.4,BA.2.12.1
2023-01-29,WV,3551,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1853,0,0,0,0,0,0,0,0,180,0,0,1,0,1,151,2,0,2,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,53,0,0,0,0,0,0,1,19,0,751,0,2,394,2,40,15,5,9,4,8,1,0,0
2023-01-30,WV,3527,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,1885,0,0,0,0,0,0,0,0,175,0,0,1,0,1,145,2,0,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0,1,20,0,726,0,2,378,2,38,15,5,9,4,7,1,0,0
2023-01-31,WV,3504,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1917,0,0,0,0,0,0,0,0,171,0,0,1,0,1,138,2,0,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,51,0,0,0,0,0,0,1,21,0,702,0,2,363,2,36,14,5,8,4,7,1,0,0
2023-02-01,WV,3481,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1949,0,0,0,0,0,0,0,0,166,0,0,1,0,1,132,2,0,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,1,22,0,678,0,2,348,2,35,13,5,8,4,7,1,0,0
2023-02-02,WV,3457,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1980,0,0,0,0,0,0,0,0,162,0,0,1,0,1,126,2,0,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,1,24,0,654,0,2,333,2,33,13,4,7,4,6,1,0,0
2023-02-03,WV,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,2010,0,0,0,0,0,0,0,0,158,0,0,1,0,1,120,2,0,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,47,0,0,0,0,0,0,1,25,0,631,0,2,318,2,31,12,4,7,4,6,1,0,0
2023-02-04,WV,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2040,0,0,0,0,0,0,0,0,153,0,0,2,0,1,114,2,0,2,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,46,0,0,0,0,0,0,1,26,0,607,0,2,303,2,29,12,4,7,4,6,1,0,0
2023-02-05,WV,3397,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2075,0,0,0,0,0,0,0,0,150,0,0,2,0,1,108,2,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,45,0,0,0,0,0,0,1,27,0,586,0,2,289,2,28,11,4,6,4,6,1,0,0
2023-02-06,WV,3383,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2110,0,0,0,0,0,0,0,0,146,0,0,2,0,1,102,2,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,44,0,0,0,0,0,0,1,28,0,565,0,2,276,2,26,11,4,6,4,5,1,0,0
2023-02-07,WV,3369,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2144,0,0,0,0,0,0,0,0,142,0,0,2,0,1,97,2,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,43,0,0,0,0,0,0,1,29,0,544,0,2,262,2,24,10,4,6,4,5,1,0,0
2023-02-08,WV,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2178,0,0,0,0,0,0,0,0,138,0,0,2,0,1,91,2,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0,1,30,0,523,0,2,249,3,23,10,4,6,3,5,1,0,0
2023-02-09,WV,3341,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2211,0,0,0,0,0,0,0,0,135,0,0,2,0,1,86,2,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,40,0,0,0,0,0,0,1,31,0,502,0,2,236,3,21,9,4,5,3,5,1,0,0
2023-02-10,WV,3327,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2245,0,0,0,0,0,0,0,0,131,0,0,2,0,1,80,2,0,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,39,0,0,0,0,0,0,1,32,0,481,0,2,222,3,20,9,4,5,3,4,1,0,0
2023-02-11,WV,3314,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,2277,0,0,0,0,0,0,0,0,127,0,0,2,0,1,75,2,0,3,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,1,33,0,461,0,2,209,3,18,8,4,5,3,4,1,0,0
2023-02-12,WV,3279,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2296,0,0,0,0,0,0,0,0,123,0,0,2,0,1,69,1,0,3,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,37,0,0,0,0,0,0,1,34,0,438,0,2,195,3,17,8,4,4,3,4,1,0,0
2023-02-13,WV,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2313,0,0,0,0,0,0,0,0,119,0,0,2,0,1,63,1,0,3,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,36,0,0,0,0,0,0,1,35,0,415,0,2,181,3,15,7,4,4,3,4,1,0,0
2023-02-14,WV,3211,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2330,0,0,0,0,0,0,0,0,114,0,0,2,0,1,58,1,0,3,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,35,0,0,0,0,0,0,1,36,0,393,0,2,168,3,13,7,4,4,3,3,1,0,0
2023-02-15,WV,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2346,0,0,0,0,0,0,0,0,110,0,0,2,0,1,52,1,0,4,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,33,0,0,0,0,0,0,1,37,0,371,0,2,154,3,12,6,4,3,3,3,1,0,0
2023-02-16,WV,3143,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2360,0,0,0,0,0,0,0,0,106,0,0,2,0,1,47,1,0,4,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,32,0,0,0,0,0,0,1,37,0,350,0,2,141,3,10,6,4,3,3,3,1,0,0
2023-02-17,WV,3109,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2374,0,0,0,0,0,0,0,0,102,0,0,2,0,1,42,1,0,4,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,31,0,0,0,0,0,0,1,38,0,328,0,2,128,3,9,6,3,3,3,2,1,0,0
2023-02-18,WV,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2384,0,0,0,0,0,0,0,1,98,0,0,2,0,1,36,1,0,4,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,30,1,3,0,0,0,0,1,39,0,307,0,2,115,3,7,5,3,2,3,2,1,0,0
2023-02-19,WV,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2346,0,0,0,0,0,0,0,1,95,0,0,3,0,1,35,1,0,4,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,29,1,3,0,0,0,0,1,38,0,294,0,2,111,3,7,5,3,2,0,0,0,0,0
2023-02-20,WV,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2302,0,0,0,0,0,0,0,1,92,0,0,4,0,1,33,1,0,4,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,27,1,3,0,0,0,0,1,38,0,281,0,2,106,4,7,5,3,2,0,0,0,0,0
2023-02-21,WV,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2258,0,0,0,0,0,0,0,1,89,0,0,5,0,1,32,2,0,4,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,26,1,3,0,0,0,0,1,37,0,268,0,2,102,4,7,5,3,2,0,0,0,0,0
2023-02-22,WV,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2213,0,0,0,0,0,0,0,1,87,0,0,5,0,1,30,2,0,4,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,25,1,3,0,0,0,0,1,37,0,256,0,1,97,4,6,4,3,2,0,0,0,0,0
2023-02-23,WV,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2168,0,0,0,0,0,0,0,1,84,0,0,6,0,1,29,2,0,4,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,24,1,3,0,0,0,0,1,36,0,244,0,1,93,4,6,4,3,2,0,0,0,0,0
2023-02-24,WV,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2123,0,0,0,0,0,0,0,1,81,0,0,7,0,1,28,2,0,4,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,23,1,3,0,0,0,0,1,36,0,232,0,1,89,4,6,4,3,2,0,0,0,0,0
2023-02-25,WV,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2077,0,0,0,0,0,0,0,1,78,0,0,7,0,1,26,2,0,4,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,22,1,3,0,0,0,0,1,35,0,220,0,1,85,4,6,4,2,2,0,0,0,0,0
2023-02-26,WV,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2039,0,0,0,0,0,0,0,1,76,0,0,8,0,1,25,2,0,4,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,21,1,3,0,0,0,0,1,34,0,210,0,1,81,4,6,4,2,2,0,0,0,0,0
2023-02-27,WV,2488,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2000,0,0,0,0,0,0,0,1,74,0,0,9,0,1,24,2,0,4,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,20,1,3,0,0,0,0,1,34,0,199,0,1,77,4,5,4,2,2,0,0,0,0,0
2023-02-28,WV,2431,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1961,0,0,0,0,0,0,0,1,71,0,0,9,0,1,23,2,0,4,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,19,1,3,0,0,0,0,1,33,0,189,0,1,74,4,5,4,2,2,0,0,0,0,0
2023-03-01,WV,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1922,0,0,0,0,0,0,0,1,69,0,0,10,0,1,21,3,0,4,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,18,1,3,0,0,0,0,1,33,0,180,0,1,70,4,5,3,2,2,0,0,0,0,0
2023-03-02,WV,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1882,0,0,0,0,0,0,0,1,67,0,0,10,0,1,20,3,0,4,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,17,1,3,0,0,0,0,1,32,0,170,0,1,67,4,5,3,2,2,0,0,0,0,0
2023-03-03,WV,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1842,0,0,0,0,0,0,0,1,64,0,0,11,0,1,19,3,0,4,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,16,1,3,0,0,0,0,1,32,0,161,0,1,64,4,5,3,2,2,0,0,0,0,0
2023-03-04,WV,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1801,0,0,0,0,0,0,0,1,62,0,0,11,0,1,18,3,0,4,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,15,1,3,0,0,0,0,1,31,0,152,0,1,61,4,5,3,2,2,0,0,0,0,0
2023-03-05,WV,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1775,0,0,0,0,0,0,0,1,61,0,0,11,0,1,17,3,0,4,0,0,0,0,0,0,3,5,0,0,0,1,0,0,0,0,14,1,3,0,0,0,0,1,31,0,144,0,1,58,4,4,3,2,2,0,0,0,0,0
2023-03-06,WV,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1749,0,0,0,0,0,0,0,1,59,0,0,12,0,1,16,3,0,4,0,0,0,0,0,0,3,6,0,0,0,1,0,0,0,0,14,1,3,0,0,0,0,1,30,0,137,0,1,55,4,4,3,1,2,0,0,0,0,0
2023-03-07,WV,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1722,0,0,0,0,0,0,0,1,57,0,0,12,0,1,15,3,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,13,1,3,0,0,0,0,1,30,0,130,0,1,53,4,4,3,1,2,0,0,0,0,0
2023-03-08,WV,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1695,0,0,0,0,0,0,0,1,56,0,0,13,0,1,15,3,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12,1,3,0,0,0,0,1,30,0,123,0,1,50,5,4,3,1,2,0,0,0,0,0
2023-03-09,WV,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1668,0,0,0,0,0,0,0,1,54,0,0,13,0,1,14,3,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,12,1,3,0,0,0,0,1,29,0,116,0,1,48,5,4,3,1,2,0,0,0,0,0
2023-03-10,WV,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1640,0,0,0,0,0,0,0,1,52,0,0,13,0,1,13,3,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,11,1,3,0,0,0,0,1,29,0,109,0,1,46,5,4,3,1,2,0,0,0,0,0
2023-03-11,WV,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1613,0,0,0,0,0,0,0,1,51,0,0,14,0,1,12,3,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,10,1,3,0,0,0,0,1,29,0,103,0,1,43,5,4,2,1,2,0,0,0,0,0
2023-03-12,WV,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1606,0,0,0,0,0,0,0,1,50,0,0,14,0,1,12,3,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,10,1,3,0,0,0,0,1,29,0,98,0,1,42,5,4,2,1,2,0,0,0,0,0
2023-03-13,WV,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1599,0,0,0,0,0,0,0,1,49,0,0,14,0,1,11,3,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,9,1,3,0,0,0,0,1,29,0,93,0,1,40,5,4,2,1,2,0,0,0,0,0
2023-03-14,WV,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1592,0,0,0,0,0,0,0,1,48,0,0,15,0,1,11,4,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,9,1,3,0,0,0,0,1,29,0,88,0,1,38,5,3,2,1,2,0,0,0,0,0
2023-03-15,WV,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1585,0,0,0,0,0,0,0,1,47,0,0,15,0,1,10,4,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,1,3,0,0,0,0,1,29,0,83,0,1,37,5,3,2,1,2,0,0,0,0,0
2023-03-16,WV,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1578,0,0,0,0,0,0,0,1,47,0,0,16,0,1,9,4,0,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,8,1,3,0,0,0,0,1,28,0,78,0,1,35,5,3,2,1,2,0,0,0,0,0
2023-03-17,WV,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1571,0,0,0,0,0,0,0,1,46,0,0,16,0,1,9,4,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,7,1,3,0,0,0,0,1,28,0,73,0,1,33,5,3,2,1,2,0,0,0,0,0
2023-03-18,WV,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1555,0,0,0,0,0,0,0,1,45,0,0,17,0,1,8,4,0,4,6,0,0,0,0,0,3,8,0,0,0,0,0,2,0,0,7,1,3,0,0,0,0,1,28,1,68,1,1,32,5,3,2,1,2,0,0,0,0,0
2023-03-19,WV,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1562,0,0,0,0,0,0,0,1,45,0,0,19,0,1,8,4,0,4,7,0,0,0,0,0,3,9,0,0,0,0,0,2,0,0,7,2,4,0,0,0,0,1,29,1,68,1,1,31,5,3,2,1,0,0,0,0,0,0
2023-03-20,WV,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1568,0,0,0,0,0,0,0,2,45,0,0,21,0,1,8,4,0,4,8,0,0,0,0,0,3,10,0,0,0,0,0,3,0,0,8,2,4,0,0,0,0,1,29,1,68,1,1,31,5,3,2,1,0,0,0,0,0,0
