Date,Region,Total_State_Infections,XFG.1.1,XFG.14.1,XFG,PQ.2.8.1,RV.1,NB.1.8.1,BA.3.2,XFZ,PQ.17,XFG.2.5.1,XFG.6,XFG.23.1.3,LF.7.9,LF.7,PQ.2.1.6,Other,XFY,XFG.10.4,XFC,PQ.17.11,NW.1,JN.1,XFV,KP.3.1.1,BA.5,B.1.1.529,XEC,XFG.1,LP.8.1,XDV.1,PA.1,BA.2,XEC.4,KP.3,MC.10.1,LF.7.7.1,XEK,MC.28.1,LF.7.7.2,LF.7.2.1,LB.1.3.1,XEQ,MC.1,MC.19,KP.2,JN.1.16.1,GK.1.1,EG.5,JN.1.16,LB.1,KS.1,KP.1.1.3,JN.1.18.6,KP.2.3,JN.1.18,LP.1,KP.2.15,KP.1.1,JN.1.11.1,JG.3,LF.3.1,KW.1.1,KP.4.1,KP.1.2,JN.1.7,JN.1.8.1,XDP,KQ.1,JN.1.13.1,JN.1.32,XBB,KV.2,XBB.1.9.1,XBB.1.5,JN.1.4.3,JN.1.13,JD.1.1,HV.1,BA.2.86,XBB.1.5.70,XBB.1.16.6,JF.1,HK.3,HF.1,EG.5.1.8,CH.1.1,XBB.2.3,XBB.1.16.11,XBB.1.16,GE.1,FL.1.5.1,XBB.1.5.72,XBB.1.16.17,XBB.1.16.15,XBB.1.16.1,GK.2,EG.6.1,XBB.1.42.2,XBB.1.9.2,XBB.1.5.10,XBB.1.5.1,FD.1.1,XBB.1.5.68,FE.1.1,XBB.2.3.8,XBB.1.5.59,EU.1.1,BQ.1.1,BQ.1,FD.2,BA.2.75.2,BA.2.75,BA.2.12.1,BA.1.1,BN.1,BF.7,BF.11,BA.4.6,BA.4,BA.5.2.6,B.1.617.2
2024-11-23,ME,838,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,2,0,342,5,2,175,0,17,3,0,2,14,11,59,0,12,0,2,0,14,3,61,7,14,2,3,3,11,32,2,5,1,2,4,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-24,ME,832,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,2,0,340,5,2,181,0,18,3,0,2,14,11,59,0,12,0,2,0,15,3,61,7,14,2,3,3,11,31,2,5,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-25,ME,826,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,2,0,334,5,2,183,0,20,3,0,2,14,11,59,0,12,0,2,0,16,4,59,6,14,2,3,3,10,30,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-26,ME,822,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,2,0,328,5,2,187,0,21,3,0,2,13,11,59,0,11,0,2,0,16,4,58,6,13,2,3,3,10,29,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-27,ME,820,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,2,0,323,5,2,190,0,22,3,0,2,13,11,59,0,11,0,2,0,17,5,57,6,13,2,3,3,10,28,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-28,ME,820,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,2,0,319,5,2,194,0,24,3,0,2,13,11,59,0,11,0,2,0,17,5,57,6,13,2,3,3,9,27,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-29,ME,825,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,2,0,316,5,2,200,0,25,3,0,2,13,12,59,0,11,0,2,0,18,6,56,6,13,2,3,3,9,26,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-11-30,ME,835,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,2,0,316,5,2,206,0,27,3,0,2,13,12,60,0,11,0,2,0,19,6,56,6,13,2,3,3,9,25,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-01,ME,858,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,2,0,320,5,2,216,0,29,3,0,2,13,12,62,0,11,0,2,0,20,7,56,6,13,2,3,3,9,25,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-02,ME,882,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,2,0,325,5,2,227,0,32,3,0,3,13,13,64,0,11,0,2,0,21,8,57,6,13,2,3,3,9,24,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-03,ME,909,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,0,0,0,0,2,0,330,5,2,238,0,34,3,0,3,13,13,66,0,11,0,2,0,23,8,58,6,14,3,3,3,9,24,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-04,ME,937,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,0,0,0,2,0,336,6,3,250,0,37,3,0,3,14,14,68,0,11,0,2,0,24,9,59,6,14,3,3,3,9,23,2,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-05,ME,969,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,2,0,343,6,3,264,0,40,3,0,3,14,14,71,0,12,0,2,0,26,10,60,6,14,3,3,3,8,23,3,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-06,ME,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,2,0,349,6,3,277,0,43,3,0,3,14,15,73,0,12,0,2,0,27,11,61,6,14,3,3,3,8,22,3,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-07,ME,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,2,0,353,6,3,289,0,46,3,0,3,14,16,75,0,12,0,2,0,29,12,61,6,15,3,3,3,8,22,3,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-08,ME,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,0,0,0,0,0,2,0,355,6,3,301,0,48,3,0,3,14,16,77,0,12,0,3,0,30,13,61,6,15,3,3,3,8,21,3,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-09,ME,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,10,0,0,0,0,0,2,0,357,7,3,312,0,51,3,0,3,14,17,79,0,12,0,3,0,32,14,62,6,15,3,3,3,8,20,3,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-10,ME,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,2,0,360,7,3,325,0,54,3,0,3,15,17,81,0,12,0,3,0,33,15,62,6,15,3,4,3,7,19,3,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-11,ME,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,0,0,0,0,2,0,363,7,3,338,0,58,4,0,3,15,18,83,0,12,0,3,0,35,16,62,6,15,3,4,3,7,18,3,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-12,ME,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,12,0,0,0,0,0,2,0,366,7,3,353,0,61,4,0,3,15,18,85,0,12,0,3,0,36,17,63,6,15,3,4,4,7,17,3,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-13,ME,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,13,0,0,0,0,0,2,0,370,7,3,368,0,65,4,0,4,15,19,87,0,12,0,3,0,38,18,63,6,16,3,4,4,7,16,3,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-14,ME,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,2,0,376,8,3,386,0,69,4,0,4,15,20,90,0,12,0,3,0,40,19,64,6,16,3,4,4,6,15,3,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-15,ME,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,15,0,0,0,0,0,2,0,382,8,4,405,0,73,4,0,4,15,21,94,0,12,0,3,0,43,21,65,6,16,3,4,4,6,14,3,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-16,ME,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,0,0,0,0,2,0,389,8,4,426,0,78,4,0,4,16,21,97,0,13,0,3,0,45,22,66,6,17,4,4,4,6,13,3,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-17,ME,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,17,0,0,0,0,0,2,0,393,8,4,444,0,83,4,0,4,16,22,100,0,13,0,3,0,48,24,66,6,17,4,4,4,6,11,4,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-18,ME,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,17,0,0,0,0,0,2,0,395,9,4,460,0,87,4,0,4,16,23,102,0,13,0,3,0,50,25,66,6,17,4,4,4,5,10,4,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-19,ME,1388,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,18,0,0,0,0,0,2,0,394,9,4,474,0,90,4,0,4,16,23,104,0,13,0,3,0,51,26,66,6,17,4,4,4,5,8,4,3,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-20,ME,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,19,0,0,0,0,0,2,0,392,9,4,487,0,94,4,0,4,16,24,106,0,12,0,3,0,53,27,65,6,17,4,4,4,4,6,4,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-21,ME,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,20,0,0,0,0,0,2,0,389,9,4,499,0,97,4,0,4,16,24,107,2,12,0,3,6,55,28,64,6,17,4,4,4,4,5,4,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-22,ME,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,20,0,0,0,0,0,2,0,388,9,4,513,0,102,5,0,4,16,25,107,2,12,0,3,6,55,28,64,6,17,4,4,4,4,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-23,ME,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,20,0,0,0,0,0,3,0,386,9,4,525,0,106,5,0,4,16,25,106,2,12,0,4,6,56,28,64,6,17,4,4,4,4,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-24,ME,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,20,0,0,0,0,0,3,0,386,9,4,540,0,111,5,0,5,16,25,106,2,12,0,4,6,57,28,64,6,17,4,4,4,4,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-25,ME,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,21,0,0,0,0,0,3,0,388,10,4,558,0,117,5,0,5,16,25,107,3,12,0,4,6,58,29,64,6,17,4,5,4,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-26,ME,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,21,0,0,0,0,0,3,0,391,10,4,579,0,123,5,0,5,16,26,108,3,12,0,4,7,59,29,64,6,17,4,5,4,4,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-27,ME,1582,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,22,0,0,0,0,0,3,0,393,10,5,598,0,129,5,0,5,16,26,108,3,12,0,4,7,60,29,65,7,17,4,5,5,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-28,ME,1604,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,22,0,0,0,0,0,3,0,391,10,5,614,0,135,5,0,5,16,26,108,3,12,0,4,7,61,29,64,7,17,4,5,5,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-29,ME,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,22,0,0,0,0,0,3,0,388,10,5,626,0,139,5,0,5,16,27,107,4,12,0,4,7,61,29,64,7,17,4,5,5,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-30,ME,1624,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,22,0,0,0,0,0,3,0,383,10,5,636,0,144,5,0,5,16,26,105,4,12,0,4,8,61,28,63,7,17,4,5,5,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,ME,1622,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,22,0,0,0,0,0,3,0,375,10,5,643,0,147,5,0,5,16,26,103,4,11,0,4,8,61,28,61,7,16,4,5,5,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-01,ME,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,22,0,0,0,0,0,3,0,366,10,5,646,0,150,5,0,5,16,26,101,4,11,0,4,8,61,27,60,7,16,4,5,5,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-02,ME,1594,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,21,0,0,0,0,0,3,0,355,10,5,646,0,151,5,0,5,15,26,98,4,11,0,4,8,60,26,58,7,16,4,5,4,4,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-03,ME,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,21,0,0,0,0,0,3,0,343,10,5,644,0,153,5,0,5,15,25,94,4,10,0,4,8,59,26,56,7,15,4,5,4,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-04,ME,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,21,0,0,0,0,0,3,0,331,10,5,639,0,153,5,0,5,14,24,91,4,10,0,4,8,57,25,54,7,15,4,4,4,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-05,ME,1513,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,20,0,0,0,0,0,3,0,318,10,5,634,0,154,5,0,5,14,24,88,5,9,0,4,8,56,24,51,7,14,4,4,4,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-06,ME,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,20,0,0,0,0,0,3,0,305,10,4,629,0,154,5,0,5,13,23,84,5,9,0,4,8,55,23,49,7,14,4,4,4,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-07,ME,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,19,0,0,0,0,0,3,0,294,10,4,624,0,155,5,0,5,13,23,81,5,9,0,4,8,54,22,47,6,13,4,4,4,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-08,ME,1429,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,19,0,0,0,0,0,3,0,282,9,4,619,0,155,5,0,5,13,22,78,5,8,0,3,8,53,21,45,6,13,4,4,4,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-09,ME,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,18,0,0,0,0,0,3,0,271,9,4,614,0,155,4,0,4,12,22,75,5,8,0,3,8,52,20,43,6,12,4,4,4,4,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-10,ME,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,18,0,0,0,0,0,3,0,260,9,4,608,0,155,4,0,4,12,21,72,5,7,0,3,8,51,20,42,6,12,4,4,4,3,3,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-11,ME,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,18,0,0,0,0,0,3,0,249,9,4,604,0,156,4,0,4,11,21,69,5,7,0,3,8,50,19,40,6,11,4,4,4,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,ME,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,17,0,0,0,0,0,3,0,242,9,4,606,0,158,4,0,4,11,20,67,5,7,0,3,8,49,18,38,6,11,4,4,4,3,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
